team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,29,82,9,35,15,26,20,41,17,6,2,18,17,2015-01-19,away,loss,82.0,ATLANTA HAWKS,93.0,0.26126126126126126,0.20454545454545456,61
ATLANTA HAWKS,240,37,84,9,30,10,14,5,37,31,8,1,10,19,2015-01-19,home,win,93.0,DETROIT PISTONS,82.0,0.30578512396694213,0.23076923076923078,42
MINNESOTA TIMBERWOLVES,240,29,80,6,19,16,20,10,32,16,7,6,16,20,2015-01-19,away,loss,80.0,CHARLOTTE HORNETS,105.0,0.26605504587155965,0.24,42
CHARLOTTE HORNETS,240,40,89,12,22,13,19,10,37,27,8,3,10,20,2015-01-19,home,win,105.0,MINNESOTA TIMBERWOLVES,80.0,0.31007751937984496,0.35294117647058826,47
CHICAGO BULLS,240,30,80,8,16,26,32,11,29,12,5,9,8,16,2015-01-19,away,loss,94.0,CLEVELAND CAVALIERS,108.0,0.2727272727272727,0.3333333333333333,40
CLEVELAND CAVALIERS,240,41,90,8,18,18,25,20,34,20,5,4,12,19,2015-01-19,home,win,108.0,CHICAGO BULLS,94.0,0.31297709923664124,0.3076923076923077,54
DENVER NUGGETS,240,30,87,7,24,12,19,8,31,17,9,3,16,19,2015-01-19,away,loss,79.0,GOLDEN STATE WARRIORS,122.0,0.2564102564102564,0.22580645161290322,39
GOLDEN STATE WARRIORS,240,44,81,13,27,21,27,7,46,30,10,6,13,14,2015-01-19,home,win,122.0,DENVER NUGGETS,79.0,0.352,0.325,53
INDIANA PACERS,240,39,85,6,27,14,18,11,32,21,12,0,19,21,2015-01-19,away,loss,98.0,HOUSTON ROCKETS,110.0,0.31451612903225806,0.18181818181818182,43
HOUSTON ROCKETS,240,37,72,12,31,24,33,7,32,26,13,2,19,19,2015-01-19,home,win,110.0,INDIANA PACERS,98.0,0.3394495412844037,0.27906976744186046,39
BOSTON CELTICS,240,33,84,12,29,15,21,12,31,24,6,2,13,14,2015-01-19,away,loss,93.0,LOS ANGELES CLIPPERS,102.0,0.28205128205128205,0.2926829268292683,43
LOS ANGELES CLIPPERS,240,39,82,9,21,15,19,10,34,27,6,10,11,14,2015-01-19,home,win,102.0,BOSTON CELTICS,93.0,0.32231404958677684,0.3,44
DALLAS MAVERICKS,240,34,76,10,25,25,33,12,30,17,6,3,13,22,2015-01-19,away,win,103.0,MEMPHIS GRIZZLIES,95.0,0.3090909090909091,0.2857142857142857,42
MEMPHIS GRIZZLIES,240,36,85,3,22,20,22,9,33,17,8,4,13,23,2015-01-19,home,loss,95.0,DALLAS MAVERICKS,103.0,0.2975206611570248,0.12,42
TORONTO RAPTORS,240,36,90,6,24,14,24,20,34,17,9,5,15,20,2015-01-19,away,win,92.0,MILWAUKEE BUCKS,89.0,0.2857142857142857,0.2,54
MILWAUKEE BUCKS,240,34,76,5,18,16,25,11,32,22,12,5,16,22,2015-01-19,home,loss,89.0,TORONTO RAPTORS,92.0,0.3090909090909091,0.21739130434782608,43
NEW ORLEANS PELICANS,240,35,84,8,27,14,20,20,30,13,1,1,9,17,2015-01-19,away,loss,92.0,NEW YORK KNICKS,99.0,0.29411764705882354,0.22857142857142856,50
NEW YORK KNICKS,240,38,78,10,23,13,17,9,25,22,2,8,4,14,2015-01-19,home,win,99.0,NEW ORLEANS PELICANS,92.0,0.3275862068965517,0.30303030303030304,34
LOS ANGELES LAKERS,240,34,75,8,17,24,35,13,33,24,9,3,23,20,2015-01-19,away,loss,100.0,PHOENIX SUNS,115.0,0.3119266055045872,0.32,46
PHOENIX SUNS,240,43,86,13,32,16,22,10,31,23,16,7,15,22,2015-01-19,home,win,115.0,LOS ANGELES LAKERS,100.0,0.3333333333333333,0.28888888888888886,41
SACRAMENTO KINGS,240,34,76,4,12,22,30,11,42,13,8,5,21,22,2015-01-19,away,loss,94.0,PORTLAND TRAIL BLAZERS,98.0,0.3090909090909091,0.25,53
PORTLAND TRAIL BLAZERS,240,35,88,11,36,17,26,9,26,21,16,3,13,21,2015-01-19,home,win,98.0,SACRAMENTO KINGS,94.0,0.2845528455284553,0.23404255319148937,35
PHILADELPHIA 76ERS,240,28,85,6,24,14,23,10,20,19,11,4,16,17,2015-01-19,away,loss,76.0,WASHINGTON WIZARDS,111.0,0.24778761061946902,0.2,30
WASHINGTON WIZARDS,240,45,81,7,13,14,18,13,40,26,8,5,22,22,2015-01-19,home,win,111.0,PHILADELPHIA 76ERS,76.0,0.35714285714285715,0.35,53
