team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,30,72,6,25,13,22,7,32,21,10,10,18,18,2014-12-10,away,loss,79.0,ATLANTA HAWKS,95.0,0.29411764705882354,0.1935483870967742,39
ATLANTA HAWKS,240,38,91,10,30,9,13,16,36,26,15,1,14,16,2014-12-10,home,win,95.0,PHILADELPHIA 76ERS,79.0,0.29457364341085274,0.25,52
BROOKLYN NETS,240,29,88,3,14,19,24,15,29,16,9,5,11,25,2014-12-10,away,loss,80.0,CHICAGO BULLS,105.0,0.24786324786324787,0.17647058823529413,44
CHICAGO BULLS,240,37,79,8,22,23,32,15,42,21,6,11,15,18,2014-12-10,home,win,105.0,BROOKLYN NETS,80.0,0.31896551724137934,0.26666666666666666,57
BOSTON CELTICS,240,38,87,5,23,6,10,6,39,26,3,1,14,27,2014-12-10,away,loss,87.0,CHARLOTTE HORNETS,96.0,0.304,0.17857142857142858,45
CHARLOTTE HORNETS,240,35,84,3,14,23,29,7,37,18,5,3,10,14,2014-12-10,home,win,96.0,BOSTON CELTICS,87.0,0.29411764705882354,0.17647058823529413,44
NEW ORLEANS PELICANS,240,40,88,7,18,20,24,16,29,16,5,3,11,20,2014-12-10,away,loss,107.0,DALLAS MAVERICKS,112.0,0.3125,0.28,45
DALLAS MAVERICKS,240,44,83,9,21,15,17,5,24,17,5,5,8,18,2014-12-10,home,win,112.0,NEW ORLEANS PELICANS,107.0,0.3464566929133858,0.3,29
MIAMI HEAT,240,30,82,7,22,15,21,16,26,18,1,6,10,20,2014-12-10,away,loss,82.0,DENVER NUGGETS,102.0,0.26785714285714285,0.2413793103448276,42
DENVER NUGGETS,240,38,85,8,23,18,27,17,33,21,7,4,10,18,2014-12-10,home,win,102.0,MIAMI HEAT,82.0,0.3089430894308943,0.25806451612903225,50
HOUSTON ROCKETS,240,37,90,9,35,10,15,12,32,15,9,2,15,17,2014-12-10,away,loss,93.0,GOLDEN STATE WARRIORS,105.0,0.29133858267716534,0.20454545454545456,44
GOLDEN STATE WARRIORS,240,40,81,8,23,17,20,6,37,21,9,5,15,16,2014-12-10,home,win,105.0,HOUSTON ROCKETS,93.0,0.3305785123966942,0.25806451612903225,43
LOS ANGELES CLIPPERS,240,42,88,7,24,12,14,10,40,25,7,7,12,17,2014-12-10,away,win,103.0,INDIANA PACERS,96.0,0.3230769230769231,0.22580645161290322,50
INDIANA PACERS,240,35,89,9,27,17,22,12,31,27,6,1,11,18,2014-12-10,home,loss,96.0,LOS ANGELES CLIPPERS,103.0,0.28225806451612906,0.25,43
PORTLAND TRAIL BLAZERS,240,31,80,10,35,10,12,11,27,20,7,10,20,25,2014-12-10,away,loss,82.0,MINNESOTA TIMBERWOLVES,90.0,0.27927927927927926,0.2222222222222222,38
MINNESOTA TIMBERWOLVES,240,32,81,1,12,25,33,20,36,22,13,3,18,19,2014-12-10,home,win,90.0,PORTLAND TRAIL BLAZERS,82.0,0.2831858407079646,0.07692307692307693,56
WASHINGTON WIZARDS,240,41,81,5,12,4,9,8,33,26,5,5,9,13,2014-12-10,away,win,91.0,ORLANDO MAGIC,89.0,0.3360655737704918,0.29411764705882354,41
ORLANDO MAGIC,240,38,84,7,15,6,9,8,31,13,7,7,8,12,2014-12-10,home,loss,89.0,WASHINGTON WIZARDS,91.0,0.3114754098360656,0.3181818181818182,39
NEW YORK KNICKS,240,37,76,6,15,15,17,10,26,22,4,1,17,25,2014-12-10,away,loss,95.0,SAN ANTONIO SPURS,109.0,0.3274336283185841,0.2857142857142857,36
SAN ANTONIO SPURS,240,37,73,10,19,25,30,8,27,22,10,4,9,16,2014-12-10,home,win,109.0,NEW YORK KNICKS,95.0,0.33636363636363636,0.3448275862068966,35
