team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,34,79,6,13,19,22,9,36,23,2,5,15,21,2010-11-16,away,loss,93.0,CLEVELAND CAVALIERS,101.0,0.3008849557522124,0.3157894736842105,45
CLEVELAND CAVALIERS,240,37,80,8,20,19,25,3,35,28,6,3,7,18,2010-11-16,home,win,101.0,PHILADELPHIA 76ERS,93.0,0.3162393162393162,0.2857142857142857,38
NEW YORK KNICKS,240,43,98,9,31,23,33,15,36,24,4,12,11,33,2010-11-16,away,loss,118.0,DENVER NUGGETS,120.0,0.3049645390070922,0.225,51
DENVER NUGGETS,240,42,86,5,14,31,47,10,34,23,4,2,13,26,2010-11-16,home,win,120.0,NEW YORK KNICKS,118.0,0.328125,0.2631578947368421,44
CHICAGO BULLS,240,36,74,8,12,15,28,14,26,18,12,4,19,24,2010-11-16,away,win,95.0,HOUSTON ROCKETS,92.0,0.32727272727272727,0.4,40
HOUSTON ROCKETS,240,34,71,5,15,19,25,11,21,21,8,3,19,24,2010-11-16,home,loss,92.0,CHICAGO BULLS,95.0,0.3238095238095238,0.25,32
ATLANTA HAWKS,240,37,74,8,15,20,23,5,25,26,4,8,9,24,2010-11-16,away,win,102.0,INDIANA PACERS,92.0,0.3333333333333333,0.34782608695652173,30
INDIANA PACERS,240,31,70,4,18,26,30,12,30,18,5,6,15,24,2010-11-16,home,loss,92.0,ATLANTA HAWKS,102.0,0.3069306930693069,0.18181818181818182,42
PORTLAND TRAIL BLAZERS,240,40,87,7,19,13,15,12,27,25,11,7,13,20,2010-11-16,away,win,100.0,MEMPHIS GRIZZLIES,99.0,0.31496062992125984,0.2692307692307692,39
MEMPHIS GRIZZLIES,240,36,75,7,19,20,27,10,28,20,7,4,18,19,2010-11-16,home,loss,99.0,PORTLAND TRAIL BLAZERS,100.0,0.32432432432432434,0.2692307692307692,38
LOS ANGELES LAKERS,240,42,78,10,16,24,29,8,32,24,9,4,13,20,2010-11-16,away,win,118.0,MILWAUKEE BUCKS,107.0,0.35,0.38461538461538464,40
MILWAUKEE BUCKS,240,41,89,9,24,16,27,19,28,22,6,7,13,23,2010-11-16,home,loss,107.0,LOS ANGELES LAKERS,118.0,0.3153846153846154,0.2727272727272727,47
TORONTO RAPTORS,240,35,86,4,11,20,26,15,21,19,8,0,13,18,2010-11-16,away,loss,94.0,WASHINGTON WIZARDS,109.0,0.2892561983471074,0.26666666666666666,36
WASHINGTON WIZARDS,240,45,80,6,15,13,19,11,36,28,9,5,16,26,2010-11-16,home,win,109.0,TORONTO RAPTORS,94.0,0.36,0.2857142857142857,47
