team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,33,74,6,12,11,20,3,35,22,5,5,6,19,2011-04-01,away,loss,83.0,ATLANTA HAWKS,88.0,0.308411214953271,0.3333333333333333,38
ATLANTA HAWKS,240,29,79,4,16,26,30,14,38,14,2,1,10,14,2011-04-01,home,win,88.0,BOSTON CELTICS,83.0,0.26851851851851855,0.2,52
CHICAGO BULLS,240,38,74,6,19,19,26,7,25,28,14,4,15,16,2011-04-01,away,win,101.0,DETROIT PISTONS,96.0,0.3392857142857143,0.24,32
DETROIT PISTONS,240,39,75,3,9,15,21,10,27,21,9,3,20,20,2011-04-01,home,loss,96.0,CHICAGO BULLS,101.0,0.34210526315789475,0.25,37
SAN ANTONIO SPURS,265,45,88,5,19,19,28,10,32,18,7,5,16,28,2011-04-01,away,loss,114.0,HOUSTON ROCKETS,119.0,0.3383458646616541,0.20833333333333334,42
HOUSTON ROCKETS,265,42,94,9,23,26,29,12,33,24,5,3,12,22,2011-04-01,home,win,119.0,SAN ANTONIO SPURS,114.0,0.3088235294117647,0.28125,45
MILWAUKEE BUCKS,240,34,80,6,22,14,21,9,30,14,7,4,8,17,2011-04-01,away,loss,88.0,INDIANA PACERS,89.0,0.2982456140350877,0.21428571428571427,39
INDIANA PACERS,240,36,78,3,11,14,19,13,34,16,2,6,13,18,2011-04-01,home,win,89.0,MILWAUKEE BUCKS,88.0,0.3157894736842105,0.21428571428571427,47
MIAMI HEAT,240,42,77,4,13,23,30,9,37,26,8,3,18,20,2011-04-01,away,win,111.0,MINNESOTA TIMBERWOLVES,92.0,0.35294117647058826,0.23529411764705882,46
MINNESOTA TIMBERWOLVES,240,34,81,10,23,14,19,7,24,16,7,3,14,24,2011-04-01,home,loss,92.0,MIAMI HEAT,111.0,0.2956521739130435,0.30303030303030304,31
MEMPHIS GRIZZLIES,240,37,73,5,8,14,19,12,28,26,6,4,15,17,2011-04-01,away,win,93.0,NEW ORLEANS HORNETS,81.0,0.33636363636363636,0.38461538461538464,40
NEW ORLEANS HORNETS,240,31,69,4,13,15,18,8,18,24,10,5,11,21,2011-04-01,home,loss,81.0,MEMPHIS GRIZZLIES,93.0,0.31,0.23529411764705882,26
CHARLOTTE BOBCATS,240,33,73,1,9,10,13,8,29,23,6,2,16,20,2011-04-01,away,loss,77.0,ORLANDO MAGIC,89.0,0.3113207547169811,0.1,37
ORLANDO MAGIC,240,30,71,9,29,20,24,9,28,18,6,6,12,14,2011-04-01,home,win,89.0,CHARLOTTE BOBCATS,77.0,0.297029702970297,0.23684210526315788,37
NEW JERSEY NETS,240,37,85,3,12,13,20,13,22,23,8,2,8,17,2011-04-01,away,loss,90.0,PHILADELPHIA 76ERS,115.0,0.30327868852459017,0.2,35
PHILADELPHIA 76ERS,240,45,80,6,14,19,22,9,34,25,4,4,8,15,2011-04-01,home,win,115.0,NEW JERSEY NETS,90.0,0.36,0.3,43
LOS ANGELES CLIPPERS,240,36,81,11,27,15,26,12,32,14,8,1,21,27,2011-04-01,away,loss,98.0,PHOENIX SUNS,111.0,0.3076923076923077,0.2894736842105263,44
PHOENIX SUNS,240,41,79,5,14,24,33,10,30,22,10,5,13,21,2011-04-01,home,win,111.0,LOS ANGELES CLIPPERS,98.0,0.3416666666666667,0.2631578947368421,40
OKLAHOMA CITY THUNDER,240,32,78,7,27,20,23,17,31,15,3,6,14,28,2011-04-01,away,loss,91.0,PORTLAND TRAIL BLAZERS,98.0,0.2909090909090909,0.20588235294117646,48
PORTLAND TRAIL BLAZERS,240,34,79,5,17,25,27,12,23,24,6,1,4,16,2011-04-01,home,win,98.0,OKLAHOMA CITY THUNDER,91.0,0.3008849557522124,0.22727272727272727,35
DENVER NUGGETS,240,39,80,4,14,17,22,7,38,23,9,5,18,24,2011-04-01,away,win,99.0,SACRAMENTO KINGS,90.0,0.3277310924369748,0.2222222222222222,45
SACRAMENTO KINGS,240,33,83,2,21,22,34,12,29,19,12,4,16,17,2011-04-01,home,loss,90.0,DENVER NUGGETS,99.0,0.28448275862068967,0.08695652173913043,41
LOS ANGELES LAKERS,240,34,71,7,18,21,30,6,33,18,2,5,9,15,2011-04-01,away,win,96.0,UTAH JAZZ,85.0,0.3238095238095238,0.28,39
UTAH JAZZ,240,34,82,2,10,15,18,15,29,15,5,6,14,22,2011-04-01,home,loss,85.0,LOS ANGELES LAKERS,96.0,0.29310344827586204,0.16666666666666666,44
CLEVELAND CAVALIERS,240,38,82,5,22,26,32,12,26,22,6,5,8,24,2011-04-01,away,loss,107.0,WASHINGTON WIZARDS,115.0,0.31666666666666665,0.18518518518518517,38
WASHINGTON WIZARDS,240,46,94,4,8,19,32,27,29,18,5,7,11,22,2011-04-01,home,win,115.0,CLEVELAND CAVALIERS,107.0,0.32857142857142857,0.3333333333333333,56
