team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
OKLAHOMA CITY THUNDER,240,34,72,7,16,37,43,11,24,19,7,3,13,27,2011-05-17,away,loss,112.0,DALLAS MAVERICKS,121.0,0.32075471698113206,0.30434782608695654,35
DALLAS MAVERICKS,240,39,73,9,23,34,36,8,25,22,7,8,12,28,2011-05-17,home,win,121.0,OKLAHOMA CITY THUNDER,112.0,0.3482142857142857,0.28125,33
