team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,37,83,8,24,11,15,10,33,22,8,2,15,13,2010-12-29,away,loss,93.0,ATLANTA HAWKS,103.0,0.30833333333333335,0.25,43
ATLANTA HAWKS,240,44,86,8,19,7,12,10,34,31,8,4,12,14,2010-12-29,home,win,103.0,GOLDEN STATE WARRIORS,93.0,0.3384615384615385,0.2962962962962963,44
CLEVELAND CAVALIERS,240,32,79,4,22,24,29,11,27,17,6,6,14,23,2010-12-29,away,loss,92.0,CHARLOTTE BOBCATS,101.0,0.2882882882882883,0.15384615384615385,38
CHARLOTTE BOBCATS,240,34,76,9,19,24,34,14,27,20,7,4,11,22,2010-12-29,home,win,101.0,CLEVELAND CAVALIERS,92.0,0.3090909090909091,0.32142857142857145,41
BOSTON CELTICS,240,34,66,6,15,18,19,5,23,18,9,3,21,17,2010-12-29,away,loss,92.0,DETROIT PISTONS,104.0,0.34,0.2857142857142857,28
DETROIT PISTONS,240,39,70,10,15,16,21,5,24,27,11,4,14,18,2010-12-29,home,win,104.0,BOSTON CELTICS,92.0,0.3577981651376147,0.4,29
MIAMI HEAT,240,43,74,5,16,34,37,4,36,20,3,9,16,26,2010-12-29,away,win,125.0,HOUSTON ROCKETS,119.0,0.36752136752136755,0.23809523809523808,40
HOUSTON ROCKETS,240,39,93,9,27,32,40,16,28,29,11,0,6,23,2010-12-29,home,loss,119.0,MIAMI HEAT,125.0,0.29545454545454547,0.25,44
UTAH JAZZ,240,40,85,5,15,18,21,15,27,25,4,4,12,23,2010-12-29,away,win,103.0,LOS ANGELES CLIPPERS,95.0,0.32,0.25,42
LOS ANGELES CLIPPERS,240,35,72,8,22,17,26,10,24,23,4,10,13,20,2010-12-29,home,loss,95.0,UTAH JAZZ,103.0,0.32710280373831774,0.26666666666666666,34
DENVER NUGGETS,240,39,85,8,22,33,43,13,21,25,13,4,12,21,2010-12-29,away,win,119.0,MINNESOTA TIMBERWOLVES,113.0,0.31451612903225806,0.26666666666666666,34
MINNESOTA TIMBERWOLVES,240,42,86,7,17,22,25,13,29,29,6,6,19,26,2010-12-29,home,loss,113.0,DENVER NUGGETS,119.0,0.328125,0.2916666666666667,42
LOS ANGELES LAKERS,240,41,70,5,17,16,20,10,34,25,7,3,20,23,2010-12-29,away,win,103.0,NEW ORLEANS HORNETS,88.0,0.36936936936936937,0.22727272727272727,44
NEW ORLEANS HORNETS,240,33,79,4,16,18,22,6,18,18,8,4,14,26,2010-12-29,home,loss,88.0,LOS ANGELES LAKERS,103.0,0.29464285714285715,0.2,24
NEW JERSEY NETS,240,34,71,2,7,23,27,7,28,14,9,7,23,24,2010-12-29,away,loss,93.0,OKLAHOMA CITY THUNDER,114.0,0.3238095238095238,0.2222222222222222,35
OKLAHOMA CITY THUNDER,240,45,82,6,18,18,27,8,26,31,10,4,15,21,2010-12-29,home,win,114.0,NEW JERSEY NETS,93.0,0.3543307086614173,0.25,34
PHILADELPHIA 76ERS,240,45,82,3,10,30,35,12,34,18,6,2,10,16,2010-12-29,away,win,123.0,PHOENIX SUNS,110.0,0.3543307086614173,0.23076923076923078,46
PHOENIX SUNS,240,43,87,9,20,15,17,10,21,31,4,6,9,22,2010-12-29,home,loss,110.0,PHILADELPHIA 76ERS,123.0,0.33076923076923076,0.3103448275862069,31
MEMPHIS GRIZZLIES,240,38,87,1,3,21,28,14,26,18,9,1,15,23,2010-12-29,away,loss,98.0,SACRAMENTO KINGS,100.0,0.304,0.25,40
SACRAMENTO KINGS,240,35,76,8,17,22,28,10,31,20,10,4,21,24,2010-12-29,home,win,100.0,MEMPHIS GRIZZLIES,98.0,0.3153153153153153,0.32,41
INDIANA PACERS,240,35,85,8,21,12,18,13,34,17,6,7,17,26,2010-12-29,away,loss,90.0,WASHINGTON WIZARDS,104.0,0.2916666666666667,0.27586206896551724,47
WASHINGTON WIZARDS,240,39,98,9,21,17,24,21,33,24,9,11,8,14,2010-12-29,home,win,104.0,INDIANA PACERS,90.0,0.2846715328467153,0.3,54
