team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES CLIPPERS,240,39,75,9,20,21,26,8,31,28,4,5,15,18,2011-03-09,away,win,108.0,BOSTON CELTICS,103.0,0.34210526315789475,0.3103448275862069,39
BOSTON CELTICS,240,37,84,6,17,23,27,11,27,21,10,3,9,17,2011-03-09,home,loss,103.0,LOS ANGELES CLIPPERS,108.0,0.30578512396694213,0.2608695652173913,38
CHICAGO BULLS,240,38,75,11,23,14,19,12,29,25,5,10,10,16,2011-03-09,away,win,101.0,CHARLOTTE BOBCATS,84.0,0.336283185840708,0.3235294117647059,41
CHARLOTTE BOBCATS,240,37,81,3,11,7,11,13,24,26,2,9,11,14,2011-03-09,home,loss,84.0,CHICAGO BULLS,101.0,0.3135593220338983,0.21428571428571427,37
NEW YORK KNICKS,240,47,88,12,23,4,4,10,20,31,7,5,16,25,2011-03-09,away,win,110.0,MEMPHIS GRIZZLIES,108.0,0.34814814814814815,0.34285714285714286,30
MEMPHIS GRIZZLIES,240,36,67,3,5,33,35,5,26,18,13,7,16,14,2011-03-09,home,loss,108.0,NEW YORK KNICKS,110.0,0.34951456310679613,0.375,31
CLEVELAND CAVALIERS,240,36,78,5,12,13,15,4,28,22,6,1,14,23,2011-03-09,away,loss,90.0,MILWAUKEE BUCKS,110.0,0.3157894736842105,0.29411764705882354,32
MILWAUKEE BUCKS,240,43,78,6,11,18,24,5,34,23,7,4,12,20,2011-03-09,home,win,110.0,CLEVELAND CAVALIERS,90.0,0.35537190082644626,0.35294117647058826,39
INDIANA PACERS,240,24,81,4,23,23,34,7,39,7,12,8,17,30,2011-03-09,away,loss,75.0,MINNESOTA TIMBERWOLVES,101.0,0.22857142857142856,0.14814814814814814,46
MINNESOTA TIMBERWOLVES,240,35,91,5,18,26,35,16,50,16,7,5,15,27,2011-03-09,home,win,101.0,INDIANA PACERS,75.0,0.2777777777777778,0.21739130434782608,66
GOLDEN STATE WARRIORS,240,37,84,6,14,10,15,8,33,16,11,3,9,19,2011-03-09,away,loss,90.0,NEW JERSEY NETS,94.0,0.30578512396694213,0.3,41
NEW JERSEY NETS,240,38,87,6,18,12,16,14,34,25,5,7,12,15,2011-03-09,home,win,94.0,GOLDEN STATE WARRIORS,90.0,0.304,0.25,48
DALLAS MAVERICKS,240,31,69,6,21,24,32,4,27,22,4,5,9,23,2011-03-09,away,loss,92.0,NEW ORLEANS HORNETS,93.0,0.31,0.2222222222222222,31
NEW ORLEANS HORNETS,240,34,78,4,12,21,29,9,35,13,5,3,8,27,2011-03-09,home,win,93.0,DALLAS MAVERICKS,92.0,0.30357142857142855,0.25,44
OKLAHOMA CITY THUNDER,265,46,92,6,18,12,16,16,37,26,7,5,18,19,2011-03-09,away,win,110.0,PHILADELPHIA 76ERS,105.0,0.3333333333333333,0.25,53
PHILADELPHIA 76ERS,265,39,93,10,24,17,21,16,30,21,11,4,14,17,2011-03-09,home,loss,105.0,OKLAHOMA CITY THUNDER,110.0,0.29545454545454547,0.29411764705882354,46
ORLANDO MAGIC,240,39,79,10,23,18,32,6,30,15,10,9,14,28,2011-03-09,away,win,106.0,SACRAMENTO KINGS,102.0,0.3305084745762712,0.30303030303030304,36
SACRAMENTO KINGS,240,34,83,5,14,29,39,16,35,18,6,3,21,24,2011-03-09,home,loss,102.0,ORLANDO MAGIC,106.0,0.2905982905982906,0.2631578947368421,51
DETROIT PISTONS,240,42,93,6,13,14,20,20,19,22,7,1,12,23,2011-03-09,away,loss,104.0,SAN ANTONIO SPURS,111.0,0.3111111111111111,0.3157894736842105,39
SAN ANTONIO SPURS,240,45,70,6,16,15,20,5,27,21,8,4,14,16,2011-03-09,home,win,111.0,DETROIT PISTONS,104.0,0.391304347826087,0.2727272727272727,32
UTAH JAZZ,240,40,85,6,18,10,14,14,19,21,7,4,14,19,2011-03-09,away,win,96.0,TORONTO RAPTORS,94.0,0.32,0.25,33
TORONTO RAPTORS,240,36,79,4,9,18,24,17,24,18,11,4,16,20,2011-03-09,home,loss,94.0,UTAH JAZZ,96.0,0.3130434782608696,0.3076923076923077,41
