team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,32,75,2,14,17,24,15,29,19,8,5,13,23,2011-06-07,away,loss,83.0,DALLAS MAVERICKS,86.0,0.29906542056074764,0.125,44
DALLAS MAVERICKS,240,29,73,4,19,24,30,12,29,13,7,2,11,18,2011-06-07,home,win,86.0,MIAMI HEAT,83.0,0.28431372549019607,0.17391304347826086,41
