team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW YORK KNICKS,240,40,80,16,24,24,29,10,28,27,12,6,17,25,2010-11-04,away,win,120.0,CHICAGO BULLS,112.0,0.3333333333333333,0.4,38
CHICAGO BULLS,240,42,81,9,19,19,27,12,30,27,8,6,20,21,2010-11-04,home,loss,112.0,NEW YORK KNICKS,120.0,0.34146341463414637,0.32142857142857145,42
OKLAHOMA CITY THUNDER,265,40,81,3,15,24,26,15,32,12,3,5,16,24,2010-11-04,away,win,107.0,PORTLAND TRAIL BLAZERS,106.0,0.3305785123966942,0.16666666666666666,47
PORTLAND TRAIL BLAZERS,265,43,92,4,16,16,20,15,23,27,8,2,10,19,2010-11-04,home,loss,106.0,OKLAHOMA CITY THUNDER,107.0,0.31851851851851853,0.2,38
