team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,32,77,7,23,11,21,10,27,20,9,1,6,18,2011-03-30,away,loss,82.0,ATLANTA HAWKS,85.0,0.29357798165137616,0.23333333333333334,37
ATLANTA HAWKS,240,33,70,6,15,13,15,7,35,21,4,6,13,19,2011-03-30,home,win,85.0,ORLANDO MAGIC,82.0,0.32038834951456313,0.2857142857142857,42
CLEVELAND CAVALIERS,240,36,69,7,14,18,21,6,26,17,3,4,12,19,2011-03-30,away,loss,97.0,CHARLOTTE BOBCATS,98.0,0.34285714285714286,0.3333333333333333,32
CHARLOTTE BOBCATS,240,42,75,2,8,12,17,6,26,33,6,6,7,18,2011-03-30,home,win,98.0,CLEVELAND CAVALIERS,97.0,0.358974358974359,0.2,32
SACRAMENTO KINGS,240,36,79,6,21,12,16,7,28,25,7,4,19,24,2011-03-30,away,loss,90.0,DENVER NUGGETS,104.0,0.3130434782608696,0.2222222222222222,35
DENVER NUGGETS,240,38,81,6,22,22,32,11,32,21,11,7,14,15,2011-03-30,home,win,104.0,SACRAMENTO KINGS,90.0,0.31932773109243695,0.21428571428571427,43
DETROIT PISTONS,240,42,83,1,8,16,20,14,28,20,11,4,18,22,2011-03-30,away,loss,101.0,INDIANA PACERS,111.0,0.336,0.1111111111111111,42
INDIANA PACERS,240,41,86,6,25,23,25,14,28,20,9,6,15,14,2011-03-30,home,win,111.0,DETROIT PISTONS,101.0,0.3228346456692913,0.1935483870967742,42
DALLAS MAVERICKS,240,41,85,9,21,15,26,6,25,30,11,5,11,19,2011-03-30,away,win,106.0,LOS ANGELES CLIPPERS,100.0,0.3253968253968254,0.3,31
LOS ANGELES CLIPPERS,240,35,75,5,24,25,31,11,36,22,5,5,17,21,2011-03-30,home,loss,100.0,DALLAS MAVERICKS,106.0,0.3181818181818182,0.1724137931034483,47
GOLDEN STATE WARRIORS,240,39,83,6,21,7,11,13,28,19,3,9,14,18,2011-03-30,away,loss,91.0,MEMPHIS GRIZZLIES,110.0,0.319672131147541,0.2222222222222222,41
MEMPHIS GRIZZLIES,240,48,85,2,4,12,19,11,33,28,12,6,5,12,2011-03-30,home,win,110.0,GOLDEN STATE WARRIORS,91.0,0.3609022556390977,0.3333333333333333,44
CHICAGO BULLS,240,41,81,8,19,18,20,8,42,31,4,3,12,17,2011-03-30,away,win,108.0,MINNESOTA TIMBERWOLVES,91.0,0.3360655737704918,0.2962962962962963,50
MINNESOTA TIMBERWOLVES,240,35,85,5,17,16,21,7,27,12,7,1,8,14,2011-03-30,home,loss,91.0,CHICAGO BULLS,108.0,0.2916666666666667,0.22727272727272727,34
PORTLAND TRAIL BLAZERS,240,37,74,5,14,12,16,11,28,18,2,3,11,26,2011-03-30,away,loss,91.0,NEW ORLEANS HORNETS,95.0,0.3333333333333333,0.2631578947368421,39
NEW ORLEANS HORNETS,240,34,73,5,15,22,29,11,24,17,8,6,7,19,2011-03-30,home,win,95.0,PORTLAND TRAIL BLAZERS,91.0,0.3177570093457944,0.25,35
NEW JERSEY NETS,240,41,86,7,17,27,33,16,35,16,4,3,16,23,2011-03-30,away,loss,116.0,NEW YORK KNICKS,120.0,0.3228346456692913,0.2916666666666667,51
NEW YORK KNICKS,240,46,92,7,23,21,26,10,29,24,8,3,5,25,2011-03-30,home,win,120.0,NEW JERSEY NETS,116.0,0.3333333333333333,0.23333333333333334,39
HOUSTON ROCKETS,240,34,83,8,18,21,22,14,24,25,6,3,13,12,2011-03-30,away,loss,97.0,PHILADELPHIA 76ERS,108.0,0.2905982905982906,0.3076923076923077,38
PHILADELPHIA 76ERS,240,46,85,5,13,11,12,8,33,30,7,4,13,17,2011-03-30,home,win,108.0,HOUSTON ROCKETS,97.0,0.3511450381679389,0.2777777777777778,41
OKLAHOMA CITY THUNDER,240,43,80,8,18,22,30,12,28,22,6,11,10,26,2011-03-30,away,win,116.0,PHOENIX SUNS,98.0,0.34959349593495936,0.3076923076923077,40
PHOENIX SUNS,240,36,80,4,14,22,29,14,23,18,6,5,13,24,2011-03-30,home,loss,98.0,OKLAHOMA CITY THUNDER,116.0,0.3103448275862069,0.2222222222222222,37
MILWAUKEE BUCKS,240,38,77,9,19,19,26,13,23,26,10,5,14,12,2011-03-30,away,win,104.0,TORONTO RAPTORS,98.0,0.33043478260869563,0.32142857142857145,36
TORONTO RAPTORS,240,39,76,5,13,15,16,11,23,22,5,5,15,21,2011-03-30,home,loss,98.0,MILWAUKEE BUCKS,104.0,0.3391304347826087,0.2777777777777778,34
MIAMI HEAT,240,41,71,10,19,31,39,8,27,28,7,7,13,18,2011-03-30,away,win,123.0,WASHINGTON WIZARDS,107.0,0.36607142857142855,0.3448275862068966,35
WASHINGTON WIZARDS,240,38,77,9,16,22,31,12,23,15,8,6,14,30,2011-03-30,home,loss,107.0,MIAMI HEAT,123.0,0.33043478260869563,0.36,35
