team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,240,47,100,10,27,20,28,22,35,28,7,6,10,14,2011-02-23,away,win,124.0,CLEVELAND CAVALIERS,119.0,0.3197278911564626,0.2702702702702703,57
CLEVELAND CAVALIERS,240,47,91,13,22,12,15,7,30,27,5,7,10,25,2011-02-23,home,loss,119.0,HOUSTON ROCKETS,124.0,0.34057971014492755,0.37142857142857144,37
UTAH JAZZ,240,35,77,4,16,25,31,10,23,18,14,1,20,22,2011-02-23,away,loss,99.0,DALLAS MAVERICKS,118.0,0.3125,0.2,33
DALLAS MAVERICKS,240,44,76,10,20,20,28,11,32,30,7,2,19,25,2011-02-23,home,win,118.0,UTAH JAZZ,99.0,0.36666666666666664,0.3333333333333333,43
DETROIT PISTONS,240,40,82,7,14,14,21,15,28,21,6,5,16,19,2011-02-23,away,loss,101.0,INDIANA PACERS,102.0,0.32786885245901637,0.3333333333333333,43
INDIANA PACERS,240,38,86,3,17,23,26,16,29,17,8,1,15,21,2011-02-23,home,win,102.0,DETROIT PISTONS,101.0,0.3064516129032258,0.15,45
MEMPHIS GRIZZLIES,240,38,84,5,16,23,30,11,35,27,8,5,12,22,2011-02-23,away,win,104.0,MINNESOTA TIMBERWOLVES,95.0,0.3114754098360656,0.23809523809523808,46
MINNESOTA TIMBERWOLVES,240,34,92,5,17,22,27,18,33,20,9,6,14,27,2011-02-23,home,loss,95.0,MEMPHIS GRIZZLIES,104.0,0.2698412698412698,0.22727272727272727,51
LOS ANGELES CLIPPERS,240,33,70,7,15,14,21,5,27,23,3,3,21,16,2011-02-23,away,loss,87.0,NEW ORLEANS HORNETS,98.0,0.32038834951456313,0.3181818181818182,32
NEW ORLEANS HORNETS,240,40,78,3,11,15,21,6,30,26,7,2,13,23,2011-02-23,home,win,98.0,LOS ANGELES CLIPPERS,87.0,0.3389830508474576,0.21428571428571427,36
MILWAUKEE BUCKS,240,36,82,11,23,25,32,13,27,18,8,3,15,25,2011-02-23,away,loss,108.0,NEW YORK KNICKS,114.0,0.3050847457627119,0.3235294117647059,40
NEW YORK KNICKS,240,40,80,8,22,26,28,8,35,20,9,3,17,26,2011-02-23,home,win,114.0,MILWAUKEE BUCKS,108.0,0.3333333333333333,0.26666666666666666,43
SACRAMENTO KINGS,240,42,80,6,12,21,27,10,32,30,11,5,19,20,2011-02-23,away,win,111.0,ORLANDO MAGIC,105.0,0.3442622950819672,0.3333333333333333,42
ORLANDO MAGIC,240,40,89,8,28,17,20,11,25,21,9,4,17,22,2011-02-23,home,loss,105.0,SACRAMENTO KINGS,111.0,0.31007751937984496,0.2222222222222222,36
WASHINGTON WIZARDS,240,37,88,4,9,16,22,11,23,20,6,3,11,23,2011-02-23,away,loss,94.0,PHILADELPHIA 76ERS,117.0,0.296,0.3076923076923077,34
PHILADELPHIA 76ERS,240,40,78,8,17,29,33,10,39,25,6,7,13,21,2011-02-23,home,win,117.0,WASHINGTON WIZARDS,94.0,0.3389830508474576,0.32,49
ATLANTA HAWKS,240,39,81,7,14,12,15,10,25,18,8,2,12,20,2011-02-23,away,loss,97.0,PHOENIX SUNS,105.0,0.325,0.3333333333333333,35
PHOENIX SUNS,240,40,76,13,26,12,16,7,29,25,7,2,12,15,2011-02-23,home,win,105.0,ATLANTA HAWKS,97.0,0.3448275862068966,0.3333333333333333,36
LOS ANGELES LAKERS,265,41,83,11,18,13,15,10,29,22,8,4,16,24,2011-02-23,away,win,106.0,PORTLAND TRAIL BLAZERS,101.0,0.33064516129032256,0.3793103448275862,39
PORTLAND TRAIL BLAZERS,265,38,79,9,24,16,25,10,28,22,8,3,16,15,2011-02-23,home,loss,101.0,LOS ANGELES LAKERS,106.0,0.3247863247863248,0.2727272727272727,38
OKLAHOMA CITY THUNDER,240,37,91,7,24,24,27,13,41,15,6,3,10,23,2011-02-23,away,loss,105.0,SAN ANTONIO SPURS,109.0,0.2890625,0.22580645161290322,54
SAN ANTONIO SPURS,240,37,83,13,21,22,28,4,33,24,5,5,8,18,2011-02-23,home,win,109.0,OKLAHOMA CITY THUNDER,105.0,0.30833333333333335,0.38235294117647056,37
CHICAGO BULLS,240,38,87,7,15,30,37,16,20,19,8,1,13,22,2011-02-23,away,loss,113.0,TORONTO RAPTORS,118.0,0.304,0.3181818181818182,36
TORONTO RAPTORS,240,43,74,0,5,32,34,4,27,29,7,8,15,26,2011-02-23,home,win,118.0,CHICAGO BULLS,113.0,0.36752136752136755,0.0,31
