team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE BOBCATS,240,33,78,5,19,17,21,9,35,24,4,7,10,17,away,win,88.0,ATLANTA HAWKS,86.0
ATLANTA HAWKS,240,33,82,5,23,15,18,8,32,26,6,1,7,19,home,loss,86.0,CHARLOTTE BOBCATS,88.0
DALLAS MAVERICKS,240,43,78,8,15,12,15,9,33,26,6,4,15,13,away,win,106.0,HOUSTON ROCKETS,102.0
HOUSTON ROCKETS,240,39,96,11,29,13,17,16,22,21,10,2,7,22,home,loss,102.0,DALLAS MAVERICKS,106.0
INDIANA PACERS,240,33,69,7,17,30,41,10,36,17,5,3,18,18,away,win,103.0,MILWAUKEE BUCKS,97.0
MILWAUKEE BUCKS,240,36,85,9,23,16,20,10,27,20,8,1,10,24,home,loss,97.0,INDIANA PACERS,103.0
PHILADELPHIA 76ERS,240,40,78,5,12,22,26,4,36,24,10,3,8,21,away,win,107.0,MINNESOTA TIMBERWOLVES,87.0
MINNESOTA TIMBERWOLVES,240,32,88,4,23,19,22,12,33,15,5,3,15,18,home,loss,87.0,PHILADELPHIA 76ERS,107.0
NEW YORK KNICKS,240,37,86,16,34,15,18,9,36,25,10,8,12,26,away,win,105.0,NEW JERSEY NETS,95.0
NEW JERSEY NETS,240,33,79,7,14,22,31,11,38,15,6,6,18,20,home,loss,95.0,NEW YORK KNICKS,105.0
CHICAGO BULLS,240,35,68,6,13,21,22,6,41,20,3,4,15,26,away,win,97.0,NEW ORLEANS HORNETS,88.0
NEW ORLEANS HORNETS,240,28,69,6,15,26,39,2,24,16,8,3,5,21,home,loss,88.0,CHICAGO BULLS,97.0
OKLAHOMA CITY THUNDER,240,38,80,2,13,21,32,9,27,12,9,8,10,21,away,win,99.0,SACRAMENTO KINGS,97.0
SACRAMENTO KINGS,240,38,84,1,12,20,28,14,35,18,3,0,18,27,home,loss,97.0,OKLAHOMA CITY THUNDER,99.0
SAN ANTONIO SPURS,240,45,77,13,25,15,17,8,29,27,13,5,15,19,away,win,118.0,WASHINGTON WIZARDS,94.0
WASHINGTON WIZARDS,240,38,82,3,11,15,24,14,21,15,4,7,16,17,home,loss,94.0,SAN ANTONIO SPURS,118.0
