team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ATLANTA HAWKS,240,34,71,1,12,14,17,8,25,20,2,5,10,21,2011-05-10,away,loss,83.0,CHICAGO BULLS,95.0,0.3238095238095238,0.07692307692307693,33
CHICAGO BULLS,240,35,72,4,14,21,28,10,27,21,5,3,9,16,2011-05-10,home,win,95.0,ATLANTA HAWKS,83.0,0.32710280373831774,0.2222222222222222,37
