team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,44,77,9,18,14,16,7,30,23,5,6,14,21,2005-05-30,away,win,111.0,SAN ANTONIO SPURS,106.0,0.36363636363636365,0.3333333333333333,37
SAN ANTONIO SPURS,240,42,95,11,25,11,23,20,25,22,9,5,11,18,2005-05-30,home,loss,106.0,PHOENIX SUNS,111.0,0.30656934306569344,0.3055555555555556,45
