team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MILWAUKEE BUCKS,290,41,100,5,15,23,29,16,39,25,8,5,14,29,2004-11-14,away,loss,110.0,MIAMI HEAT,112.0,0.2907801418439716,0.25,55
MIAMI HEAT,290,44,97,9,27,15,29,14,36,30,4,8,16,28,2004-11-14,home,win,112.0,MILWAUKEE BUCKS,110.0,0.3120567375886525,0.25,50
ORLANDO MAGIC,240,27,84,4,16,29,37,15,36,15,12,6,16,20,2004-11-14,away,loss,87.0,PHILADELPHIA 76ERS,96.0,0.24324324324324326,0.2,51
PHILADELPHIA 76ERS,240,39,88,5,14,13,16,11,39,23,10,8,18,26,2004-11-14,home,win,96.0,ORLANDO MAGIC,87.0,0.30708661417322836,0.2631578947368421,50
DENVER NUGGETS,240,33,86,7,14,16,26,14,31,19,11,4,14,23,2004-11-14,away,loss,89.0,SACRAMENTO KINGS,101.0,0.2773109243697479,0.3333333333333333,45
SACRAMENTO KINGS,240,34,78,9,22,24,30,8,38,21,6,5,15,20,2004-11-14,home,win,101.0,DENVER NUGGETS,89.0,0.30357142857142855,0.2903225806451613,46
MEMPHIS GRIZZLIES,240,40,75,8,16,25,29,6,21,30,7,3,11,31,2004-11-14,away,loss,113.0,SEATTLE SUPERSONICS,118.0,0.34782608695652173,0.3333333333333333,27
SEATTLE SUPERSONICS,240,39,68,6,13,34,39,6,27,16,7,6,12,25,2004-11-14,home,win,118.0,MEMPHIS GRIZZLIES,113.0,0.3644859813084112,0.3157894736842105,33
DALLAS MAVERICKS,240,43,82,12,19,24,29,11,27,29,13,2,16,23,2004-11-14,away,win,122.0,WASHINGTON WIZARDS,113.0,0.344,0.3870967741935484,38
WASHINGTON WIZARDS,240,42,89,6,17,23,29,18,25,29,12,5,16,24,2004-11-14,home,loss,113.0,DALLAS MAVERICKS,122.0,0.32061068702290074,0.2608695652173913,43
