team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW ORLEANS HORNETS,240,28,69,3,9,8,8,7,30,20,9,4,21,21,2004-11-29,away,loss,67.0,DENVER NUGGETS,76.0,0.28865979381443296,0.25,37
DENVER NUGGETS,240,28,69,7,11,13,18,6,29,20,14,8,16,15,2004-11-29,home,win,76.0,NEW ORLEANS HORNETS,67.0,0.28865979381443296,0.3888888888888889,35
CLEVELAND CAVALIERS,240,35,80,1,10,11,14,9,25,15,9,3,13,23,2004-11-29,away,loss,82.0,LOS ANGELES CLIPPERS,94.0,0.30434782608695654,0.09090909090909091,34
LOS ANGELES CLIPPERS,240,36,74,1,5,21,25,10,29,26,8,2,12,15,2004-11-29,home,win,94.0,CLEVELAND CAVALIERS,82.0,0.32727272727272727,0.16666666666666666,39
BOSTON CELTICS,240,45,96,1,9,26,31,16,30,15,11,5,15,24,2004-11-29,away,win,117.0,ORLANDO MAGIC,101.0,0.3191489361702128,0.1,46
ORLANDO MAGIC,240,39,100,1,12,22,25,25,31,22,6,11,17,24,2004-11-29,home,loss,101.0,BOSTON CELTICS,117.0,0.2805755395683453,0.07692307692307693,56
