team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHILADELPHIA 76ERS,240,31,82,3,15,13,16,6,24,24,7,3,15,16,2005-01-12,away,loss,78.0,CHICAGO BULLS,110.0,0.2743362831858407,0.16666666666666666,30
CHICAGO BULLS,240,40,82,11,25,19,21,13,37,31,8,5,17,21,2005-01-12,home,win,110.0,PHILADELPHIA 76ERS,78.0,0.32786885245901637,0.3055555555555556,50
HOUSTON ROCKETS,240,47,77,12,25,18,22,7,33,35,9,8,13,18,2005-01-12,away,win,124.0,DALLAS MAVERICKS,114.0,0.3790322580645161,0.32432432432432434,40
DALLAS MAVERICKS,240,40,84,12,22,22,24,10,19,21,9,3,10,20,2005-01-12,home,loss,114.0,HOUSTON ROCKETS,124.0,0.3225806451612903,0.35294117647058826,29
LOS ANGELES LAKERS,240,28,74,5,29,22,32,12,30,18,4,6,16,18,2005-01-12,away,loss,83.0,DENVER NUGGETS,95.0,0.27450980392156865,0.14705882352941177,42
DENVER NUGGETS,240,38,80,1,8,18,22,9,36,24,8,3,11,23,2005-01-12,home,win,95.0,LOS ANGELES LAKERS,83.0,0.3220338983050847,0.1111111111111111,45
NEW ORLEANS HORNETS,240,32,77,3,13,9,12,11,24,15,4,4,12,20,2005-01-12,away,loss,76.0,DETROIT PISTONS,90.0,0.29357798165137616,0.1875,35
DETROIT PISTONS,240,35,74,5,19,15,20,10,34,25,6,7,12,16,2005-01-12,home,win,90.0,NEW ORLEANS HORNETS,76.0,0.3211009174311927,0.20833333333333334,44
MIAMI HEAT,240,38,68,3,8,19,35,8,35,30,3,6,15,24,2005-01-12,away,win,98.0,GOLDEN STATE WARRIORS,91.0,0.3584905660377358,0.2727272727272727,43
GOLDEN STATE WARRIORS,240,32,85,2,17,25,30,13,28,22,13,1,7,23,2005-01-12,home,loss,91.0,MIAMI HEAT,98.0,0.27350427350427353,0.10526315789473684,41
SEATTLE SUPERSONICS,240,33,80,5,25,21,27,14,30,18,3,1,14,23,2005-01-12,away,loss,92.0,LOS ANGELES CLIPPERS,103.0,0.2920353982300885,0.16666666666666666,44
LOS ANGELES CLIPPERS,240,39,79,3,7,22,27,11,25,20,8,6,9,23,2005-01-12,home,win,103.0,SEATTLE SUPERSONICS,92.0,0.3305084745762712,0.3,36
ORLANDO MAGIC,240,33,81,3,9,18,24,9,35,20,11,2,8,21,2005-01-12,away,win,87.0,MINNESOTA TIMBERWOLVES,80.0,0.2894736842105263,0.25,44
MINNESOTA TIMBERWOLVES,240,30,77,3,10,17,21,10,42,21,4,5,17,22,2005-01-12,home,loss,80.0,ORLANDO MAGIC,87.0,0.2803738317757009,0.23076923076923078,52
MILWAUKEE BUCKS,240,31,75,2,7,15,20,8,31,11,4,7,16,15,2005-01-12,away,loss,79.0,SAN ANTONIO SPURS,94.0,0.29245283018867924,0.2222222222222222,39
SAN ANTONIO SPURS,240,39,85,6,17,10,11,10,31,27,8,10,13,17,2005-01-12,home,win,94.0,MILWAUKEE BUCKS,79.0,0.31451612903225806,0.2608695652173913,41
BOSTON CELTICS,240,34,85,3,16,22,29,12,34,22,8,3,12,25,2005-01-12,away,loss,93.0,TORONTO RAPTORS,104.0,0.2857142857142857,0.15789473684210525,46
TORONTO RAPTORS,240,32,73,14,29,26,34,8,34,24,9,8,17,24,2005-01-12,home,win,104.0,BOSTON CELTICS,93.0,0.3047619047619048,0.32558139534883723,42
PHOENIX SUNS,240,33,77,9,27,33,36,10,25,14,11,3,14,16,2005-01-12,away,loss,108.0,UTAH JAZZ,115.0,0.3,0.25,35
UTAH JAZZ,240,48,97,5,14,14,16,23,32,25,11,4,16,26,2005-01-12,home,win,115.0,PHOENIX SUNS,108.0,0.3310344827586207,0.2631578947368421,55
PORTLAND TRAIL BLAZERS,240,37,81,9,24,17,23,15,32,21,6,7,14,24,2005-01-12,away,loss,100.0,WASHINGTON WIZARDS,104.0,0.3135593220338983,0.2727272727272727,47
WASHINGTON WIZARDS,240,42,86,6,18,14,30,17,27,21,10,5,9,20,2005-01-12,home,win,104.0,PORTLAND TRAIL BLAZERS,100.0,0.328125,0.25,44
