team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,33,82,0,6,10,16,18,27,17,5,2,13,25,2005-06-12,away,loss,76.0,SAN ANTONIO SPURS,97.0,0.28695652173913044,0.0,45
SAN ANTONIO SPURS,240,29,62,11,24,28,34,9,27,23,11,7,15,19,2005-06-12,home,win,97.0,DETROIT PISTONS,76.0,0.31868131868131866,0.3142857142857143,36
