team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,28,73,3,12,15,20,11,33,20,6,4,14,22,2004-12-29,away,win,74.0,CHARLOTTE BOBCATS,71.0,0.27722772277227725,0.2,44
CHARLOTTE BOBCATS,240,31,85,3,10,6,13,19,30,24,4,9,15,16,2004-12-29,home,loss,71.0,INDIANA PACERS,74.0,0.2672413793103448,0.23076923076923078,49
HOUSTON ROCKETS,240,39,84,6,12,14,21,9,29,24,3,4,8,24,2004-12-29,away,win,98.0,CLEVELAND CAVALIERS,87.0,0.3170731707317073,0.3333333333333333,38
CLEVELAND CAVALIERS,240,29,77,4,12,25,35,12,38,22,4,5,12,17,2004-12-29,home,loss,87.0,HOUSTON ROCKETS,98.0,0.27358490566037735,0.25,50
TORONTO RAPTORS,240,40,83,9,26,16,20,5,39,25,10,3,18,30,2004-12-29,away,loss,105.0,GOLDEN STATE WARRIORS,111.0,0.3252032520325203,0.2571428571428571,44
GOLDEN STATE WARRIORS,240,38,83,11,22,24,28,9,31,24,7,4,17,22,2004-12-29,home,win,111.0,TORONTO RAPTORS,105.0,0.3140495867768595,0.3333333333333333,40
UTAH JAZZ,240,34,78,3,5,19,24,14,22,22,0,5,14,27,2004-12-29,away,loss,90.0,LOS ANGELES CLIPPERS,101.0,0.30357142857142855,0.375,36
LOS ANGELES CLIPPERS,240,36,74,3,7,26,35,13,23,21,5,9,8,23,2004-12-29,home,win,101.0,UTAH JAZZ,90.0,0.32727272727272727,0.3,36
BOSTON CELTICS,240,37,75,7,21,28,35,11,27,24,7,7,16,30,2004-12-29,away,loss,109.0,MEMPHIS GRIZZLIES,117.0,0.33035714285714285,0.25,38
MEMPHIS GRIZZLIES,240,38,79,11,24,30,36,14,23,26,8,10,14,28,2004-12-29,home,win,117.0,BOSTON CELTICS,109.0,0.3247863247863248,0.3142857142857143,37
PHOENIX SUNS,240,40,88,12,29,15,20,14,25,20,9,2,10,11,2004-12-29,away,win,107.0,NEW ORLEANS HORNETS,96.0,0.3125,0.2926829268292683,39
NEW ORLEANS HORNETS,240,39,83,9,27,9,10,9,31,24,6,3,14,19,2004-12-29,home,loss,96.0,PHOENIX SUNS,107.0,0.319672131147541,0.25,40
MINNESOTA TIMBERWOLVES,240,35,87,3,13,14,15,15,27,21,4,6,8,19,2004-12-29,away,loss,87.0,NEW YORK KNICKS,100.0,0.28688524590163933,0.1875,42
NEW YORK KNICKS,240,39,72,4,9,18,21,8,31,19,7,3,7,14,2004-12-29,home,win,100.0,MINNESOTA TIMBERWOLVES,87.0,0.35135135135135137,0.3076923076923077,39
MILWAUKEE BUCKS,240,41,84,2,6,27,34,12,22,22,11,4,9,25,2004-12-29,away,win,111.0,ORLANDO MAGIC,105.0,0.328,0.25,34
ORLANDO MAGIC,240,42,85,4,15,17,22,16,28,21,5,6,23,24,2004-12-29,home,loss,105.0,MILWAUKEE BUCKS,111.0,0.33070866141732286,0.21052631578947367,44
DETROIT PISTONS,240,39,78,8,11,21,28,13,26,20,2,5,17,20,2004-12-29,away,win,107.0,WASHINGTON WIZARDS,105.0,0.3333333333333333,0.42105263157894735,39
WASHINGTON WIZARDS,240,40,82,7,19,18,20,13,20,18,13,3,12,24,2004-12-29,home,loss,105.0,DETROIT PISTONS,107.0,0.32786885245901637,0.2692307692307692,33
