team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES LAKERS,240,37,87,8,23,19,23,9,35,16,2,8,9,26,2005-03-02,away,loss,101.0,BOSTON CELTICS,104.0,0.29838709677419356,0.25806451612903225,44
BOSTON CELTICS,240,39,93,5,12,21,29,13,33,26,6,7,5,18,2005-03-02,home,win,104.0,LOS ANGELES LAKERS,101.0,0.29545454545454547,0.29411764705882354,46
SEATTLE SUPERSONICS,240,36,72,10,17,21,29,10,26,17,6,3,10,23,2005-03-02,away,win,103.0,CLEVELAND CAVALIERS,86.0,0.3333333333333333,0.37037037037037035,36
CLEVELAND CAVALIERS,240,32,74,6,11,16,26,13,20,20,3,7,16,27,2005-03-02,home,loss,86.0,SEATTLE SUPERSONICS,103.0,0.3018867924528302,0.35294117647058826,33
DALLAS MAVERICKS,240,35,81,4,19,18,24,7,25,21,9,2,10,26,2005-03-02,away,loss,92.0,LOS ANGELES CLIPPERS,101.0,0.3017241379310345,0.17391304347826086,32
LOS ANGELES CLIPPERS,240,34,77,1,13,32,37,14,38,24,6,4,14,26,2005-03-02,home,win,101.0,DALLAS MAVERICKS,92.0,0.3063063063063063,0.07142857142857142,52
GOLDEN STATE WARRIORS,240,35,78,9,22,20,24,7,31,26,7,3,9,11,2005-03-02,away,win,99.0,MINNESOTA TIMBERWOLVES,93.0,0.30973451327433627,0.2903225806451613,38
MINNESOTA TIMBERWOLVES,240,40,84,5,16,8,9,8,31,23,4,5,10,19,2005-03-02,home,loss,93.0,GOLDEN STATE WARRIORS,99.0,0.3225806451612903,0.23809523809523808,39
CHARLOTTE BOBCATS,240,33,83,2,7,17,23,11,32,17,6,5,15,22,2005-03-02,away,loss,85.0,NEW ORLEANS HORNETS,94.0,0.28448275862068967,0.2222222222222222,43
NEW ORLEANS HORNETS,240,33,83,6,17,22,27,16,35,25,6,4,17,20,2005-03-02,home,win,94.0,CHARLOTTE BOBCATS,85.0,0.28448275862068967,0.2608695652173913,51
SACRAMENTO KINGS,240,44,86,6,20,17,20,10,23,23,7,5,12,22,2005-03-02,away,loss,111.0,ORLANDO MAGIC,114.0,0.3384615384615385,0.23076923076923078,33
ORLANDO MAGIC,240,47,85,0,7,20,26,15,27,28,9,5,12,16,2005-03-02,home,win,114.0,SACRAMENTO KINGS,111.0,0.3560606060606061,0.0,42
NEW JERSEY NETS,240,33,80,9,19,24,28,9,32,21,6,2,13,24,2005-03-02,away,win,99.0,PHILADELPHIA 76ERS,93.0,0.2920353982300885,0.32142857142857145,41
PHILADELPHIA 76ERS,240,36,84,7,22,14,17,10,32,18,5,5,18,26,2005-03-02,home,loss,93.0,NEW JERSEY NETS,99.0,0.3,0.2413793103448276,42
TORONTO RAPTORS,240,26,71,5,12,29,35,10,22,15,12,4,9,21,2005-03-02,away,loss,86.0,SAN ANTONIO SPURS,92.0,0.26804123711340205,0.29411764705882354,32
SAN ANTONIO SPURS,240,37,72,7,22,11,19,11,34,23,4,8,15,22,2005-03-02,home,win,92.0,TORONTO RAPTORS,86.0,0.3394495412844037,0.2413793103448276,45
ATLANTA HAWKS,240,26,73,1,5,21,30,10,25,13,10,2,14,27,2005-03-02,away,loss,74.0,UTAH JAZZ,96.0,0.26262626262626265,0.16666666666666666,35
UTAH JAZZ,240,35,68,5,12,21,29,10,28,25,4,9,16,26,2005-03-02,home,win,96.0,ATLANTA HAWKS,74.0,0.33980582524271846,0.29411764705882354,38
HOUSTON ROCKETS,240,34,78,10,20,20,25,9,30,22,6,4,15,23,2005-03-02,away,loss,98.0,WASHINGTON WIZARDS,101.0,0.30357142857142855,0.3333333333333333,39
WASHINGTON WIZARDS,240,34,77,7,23,26,33,12,35,17,11,5,12,24,2005-03-02,home,win,101.0,HOUSTON ROCKETS,98.0,0.3063063063063063,0.23333333333333334,47
