team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,240,38,81,7,15,17,19,8,29,26,7,5,13,15,2005-01-07,away,win,100.0,ATLANTA HAWKS,97.0,0.31932773109243695,0.3181818181818182,37
ATLANTA HAWKS,240,41,84,1,8,14,22,14,34,17,8,2,15,17,2005-01-07,home,loss,97.0,SACRAMENTO KINGS,100.0,0.328,0.1111111111111111,48
DETROIT PISTONS,240,38,77,8,13,26,35,16,24,24,11,5,11,23,2005-01-07,away,win,110.0,BOSTON CELTICS,104.0,0.33043478260869563,0.38095238095238093,40
BOSTON CELTICS,240,39,66,3,8,23,30,6,23,22,6,3,16,27,2005-01-07,home,loss,104.0,DETROIT PISTONS,110.0,0.37142857142857144,0.2727272727272727,29
UTAH JAZZ,240,26,71,4,7,22,33,14,33,21,10,11,24,25,2005-01-07,away,loss,78.0,CHICAGO BULLS,84.0,0.26804123711340205,0.36363636363636365,47
CHICAGO BULLS,240,29,71,4,15,22,30,10,28,23,12,11,19,29,2005-01-07,home,win,84.0,UTAH JAZZ,78.0,0.29,0.21052631578947367,38
HOUSTON ROCKETS,240,39,85,6,22,20,25,8,30,25,5,2,5,24,2005-01-07,away,loss,104.0,LOS ANGELES LAKERS,111.0,0.31451612903225806,0.21428571428571427,38
LOS ANGELES LAKERS,240,40,74,9,20,22,29,4,32,26,0,3,8,23,2005-01-07,home,win,111.0,HOUSTON ROCKETS,104.0,0.3508771929824561,0.3103448275862069,36
NEW ORLEANS HORNETS,240,26,82,5,17,19,23,18,27,16,6,4,7,21,2005-01-07,away,loss,76.0,MEMPHIS GRIZZLIES,84.0,0.24074074074074073,0.22727272727272727,45
MEMPHIS GRIZZLIES,240,31,69,8,22,14,15,9,33,18,3,11,12,23,2005-01-07,home,win,84.0,NEW ORLEANS HORNETS,76.0,0.31,0.26666666666666666,42
PHILADELPHIA 76ERS,240,27,78,6,19,24,28,10,38,14,5,2,15,16,2005-01-07,away,loss,84.0,MINNESOTA TIMBERWOLVES,89.0,0.2571428571428571,0.24,48
MINNESOTA TIMBERWOLVES,240,35,87,4,14,15,18,9,37,23,9,7,8,22,2005-01-07,home,win,89.0,PHILADELPHIA 76ERS,84.0,0.28688524590163933,0.2222222222222222,46
GOLDEN STATE WARRIORS,240,26,73,6,14,14,21,9,27,17,7,3,18,21,2005-01-07,away,loss,72.0,NEW JERSEY NETS,82.0,0.26262626262626265,0.3,36
NEW JERSEY NETS,240,31,80,3,15,17,21,12,38,23,11,4,16,21,2005-01-07,home,win,82.0,GOLDEN STATE WARRIORS,72.0,0.27927927927927926,0.16666666666666666,50
CHARLOTTE BOBCATS,240,40,90,0,11,11,19,15,21,18,5,5,11,25,2005-01-07,away,loss,91.0,ORLANDO MAGIC,111.0,0.3076923076923077,0.0,36
ORLANDO MAGIC,240,38,75,7,14,28,35,12,34,21,6,3,15,19,2005-01-07,home,win,111.0,CHARLOTTE BOBCATS,91.0,0.336283185840708,0.3333333333333333,46
MIAMI HEAT,240,39,76,7,16,18,21,11,29,28,4,5,16,20,2005-01-07,away,win,103.0,PORTLAND TRAIL BLAZERS,92.0,0.3391304347826087,0.30434782608695654,40
PORTLAND TRAIL BLAZERS,240,37,78,1,5,17,25,7,24,23,10,3,12,21,2005-01-07,home,loss,92.0,MIAMI HEAT,103.0,0.3217391304347826,0.16666666666666666,31
MILWAUKEE BUCKS,265,39,87,2,6,27,39,8,38,22,8,4,7,31,2005-01-07,away,win,107.0,TORONTO RAPTORS,105.0,0.30952380952380953,0.25,46
TORONTO RAPTORS,265,32,87,9,28,32,43,17,34,19,3,3,13,32,2005-01-07,home,loss,105.0,MILWAUKEE BUCKS,107.0,0.2689075630252101,0.24324324324324326,51
