team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ORLANDO MAGIC,240,35,79,0,1,27,35,10,36,15,2,5,14,25,2005-03-21,away,loss,97.0,CHARLOTTE BOBCATS,102.0,0.30701754385964913,0.0,46
CHARLOTTE BOBCATS,240,37,83,5,9,23,36,14,36,23,7,7,11,28,2005-03-21,home,win,102.0,ORLANDO MAGIC,97.0,0.30833333333333335,0.35714285714285715,50
ATLANTA HAWKS,240,34,78,2,5,21,29,13,25,22,5,6,12,27,2005-03-21,away,loss,91.0,CHICAGO BULLS,105.0,0.30357142857142855,0.2857142857142857,38
CHICAGO BULLS,240,38,80,4,16,25,29,11,28,24,6,5,10,25,2005-03-21,home,win,105.0,ATLANTA HAWKS,91.0,0.3220338983050847,0.2,39
NEW ORLEANS HORNETS,240,26,66,5,12,29,41,11,26,15,9,3,17,27,2005-03-21,away,loss,86.0,DALLAS MAVERICKS,103.0,0.2826086956521739,0.29411764705882354,37
DALLAS MAVERICKS,240,33,79,9,18,28,33,16,29,20,9,7,14,29,2005-03-21,home,win,103.0,NEW ORLEANS HORNETS,86.0,0.29464285714285715,0.3333333333333333,45
PORTLAND TRAIL BLAZERS,240,29,85,3,12,28,39,22,28,17,11,5,13,26,2005-03-21,away,loss,89.0,LOS ANGELES CLIPPERS,96.0,0.2543859649122807,0.2,50
LOS ANGELES CLIPPERS,240,36,75,2,7,22,32,10,33,25,7,13,15,26,2005-03-21,home,win,96.0,PORTLAND TRAIL BLAZERS,89.0,0.32432432432432434,0.2222222222222222,43
SAN ANTONIO SPURS,240,28,73,5,22,14,22,12,31,13,6,6,17,26,2005-03-21,away,loss,75.0,NEW YORK KNICKS,88.0,0.27722772277227725,0.18518518518518517,43
NEW YORK KNICKS,240,30,77,3,7,25,31,8,35,16,9,1,10,21,2005-03-21,home,win,88.0,SAN ANTONIO SPURS,75.0,0.2803738317757009,0.3,43
