team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
DETROIT PISTONS,240,30,78,3,11,13,20,13,27,16,6,5,15,23,2005-06-02,away,loss,76.0,MIAMI HEAT,88.0,0.2777777777777778,0.21428571428571427,40
MIAMI HEAT,240,36,69,3,8,13,23,5,33,17,6,6,14,22,2005-06-02,home,win,88.0,DETROIT PISTONS,76.0,0.34285714285714286,0.2727272727272727,38
