team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW JERSEY NETS,265,31,87,5,15,23,29,9,29,19,10,2,15,23,2004-12-27,away,loss,90.0,DETROIT PISTONS,100.0,0.2627118644067797,0.25,38
DETROIT PISTONS,265,35,76,3,15,27,31,9,45,23,10,16,20,23,2004-12-27,home,win,100.0,NEW JERSEY NETS,90.0,0.3153153153153153,0.16666666666666666,54
DENVER NUGGETS,240,44,89,2,9,11,20,10,31,33,5,7,15,29,2004-12-27,away,loss,101.0,GOLDEN STATE WARRIORS,104.0,0.3308270676691729,0.18181818181818182,41
GOLDEN STATE WARRIORS,240,36,82,8,21,24,35,14,32,22,6,3,14,23,2004-12-27,home,win,104.0,DENVER NUGGETS,101.0,0.3050847457627119,0.27586206896551724,46
NEW ORLEANS HORNETS,240,31,77,1,15,19,28,11,20,16,8,6,6,17,2004-12-27,away,loss,82.0,INDIANA PACERS,100.0,0.28703703703703703,0.0625,31
INDIANA PACERS,240,34,67,5,10,27,33,11,34,20,4,3,17,22,2004-12-27,home,win,100.0,NEW ORLEANS HORNETS,82.0,0.33663366336633666,0.3333333333333333,45
LOS ANGELES CLIPPERS,240,26,72,3,6,21,27,12,28,15,9,6,16,17,2004-12-27,away,loss,76.0,MEMPHIS GRIZZLIES,96.0,0.2653061224489796,0.3333333333333333,40
MEMPHIS GRIZZLIES,240,38,84,7,22,13,15,11,30,25,7,6,13,23,2004-12-27,home,win,96.0,LOS ANGELES CLIPPERS,76.0,0.3114754098360656,0.2413793103448276,41
ATLANTA HAWKS,240,41,80,2,9,18,23,9,22,22,7,5,11,32,2004-12-27,away,loss,102.0,MIAMI HEAT,116.0,0.33884297520661155,0.18181818181818182,31
MIAMI HEAT,240,40,78,4,16,32,38,12,26,25,5,3,10,20,2004-12-27,home,win,116.0,ATLANTA HAWKS,102.0,0.3389830508474576,0.2,38
NEW YORK KNICKS,240,46,86,6,17,21,31,13,22,29,11,1,11,32,2004-12-27,away,win,119.0,ORLANDO MAGIC,111.0,0.3484848484848485,0.2608695652173913,35
ORLANDO MAGIC,240,33,67,5,13,40,50,12,26,12,7,3,16,25,2004-12-27,home,loss,111.0,NEW YORK KNICKS,119.0,0.33,0.2777777777777778,38
PHILADELPHIA 76ERS,240,41,92,10,23,19,26,13,28,28,9,5,10,25,2004-12-27,away,win,111.0,PORTLAND TRAIL BLAZERS,104.0,0.3082706766917293,0.30303030303030304,41
PORTLAND TRAIL BLAZERS,240,41,85,3,10,19,26,14,34,27,6,5,18,23,2004-12-27,home,loss,104.0,PHILADELPHIA 76ERS,111.0,0.3253968253968254,0.23076923076923078,48
SEATTLE SUPERSONICS,240,31,71,8,21,28,34,10,23,16,12,4,13,19,2004-12-27,away,win,98.0,UTAH JAZZ,88.0,0.30392156862745096,0.27586206896551724,33
UTAH JAZZ,240,34,73,5,13,15,16,12,28,22,4,3,25,28,2004-12-27,home,loss,88.0,SEATTLE SUPERSONICS,98.0,0.3177570093457944,0.2777777777777778,40
CHARLOTTE BOBCATS,240,37,84,4,17,9,17,14,22,26,7,4,14,22,2004-12-27,away,loss,87.0,WASHINGTON WIZARDS,106.0,0.30578512396694213,0.19047619047619047,36
WASHINGTON WIZARDS,240,40,73,4,12,22,30,10,28,18,9,4,13,18,2004-12-27,home,win,106.0,CHARLOTTE BOBCATS,87.0,0.35398230088495575,0.25,38
