team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,34,83,1,12,14,19,16,42,16,5,8,18,22,2004-11-22,away,win,83.0,DALLAS MAVERICKS,82.0,0.2905982905982906,0.07692307692307693,58
DALLAS MAVERICKS,240,33,92,3,13,13,21,16,32,15,10,7,7,20,2004-11-22,home,loss,82.0,MINNESOTA TIMBERWOLVES,83.0,0.264,0.1875,48
SAN ANTONIO SPURS,240,35,80,4,15,16,23,20,22,13,7,6,20,13,2004-11-22,away,loss,90.0,MEMPHIS GRIZZLIES,93.0,0.30434782608695654,0.21052631578947367,42
MEMPHIS GRIZZLIES,240,39,80,5,13,10,14,12,23,19,14,5,17,26,2004-11-22,home,win,93.0,SAN ANTONIO SPURS,90.0,0.3277310924369748,0.2777777777777778,35
CHICAGO BULLS,240,32,84,5,18,13,23,16,29,14,6,3,17,25,2004-11-22,away,loss,82.0,PHOENIX SUNS,100.0,0.27586206896551724,0.21739130434782608,45
PHOENIX SUNS,240,34,80,7,30,25,31,13,38,22,4,6,15,22,2004-11-22,home,win,100.0,CHICAGO BULLS,82.0,0.2982456140350877,0.1891891891891892,51
NEW ORLEANS HORNETS,240,28,79,1,9,19,23,17,31,16,7,5,12,25,2004-11-22,away,win,76.0,UTAH JAZZ,75.0,0.2616822429906542,0.1,48
UTAH JAZZ,240,26,68,2,7,21,30,10,27,16,8,11,14,24,2004-11-22,home,loss,75.0,NEW ORLEANS HORNETS,76.0,0.2765957446808511,0.2222222222222222,37
