team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ATLANTA HAWKS,240,38,94,3,14,15,29,19,32,27,12,5,12,24,2005-01-14,away,loss,94.0,BOSTON CELTICS,106.0,0.2878787878787879,0.17647058823529413,51
BOSTON CELTICS,240,39,78,7,15,21,29,11,38,21,7,5,17,24,2005-01-14,home,win,106.0,ATLANTA HAWKS,94.0,0.3333333333333333,0.3181818181818182,49
MEMPHIS GRIZZLIES,240,40,83,9,26,20,26,12,25,22,9,5,8,30,2005-01-14,away,win,109.0,CHARLOTTE BOBCATS,89.0,0.3252032520325203,0.2571428571428571,37
CHARLOTTE BOBCATS,240,30,73,4,8,25,38,17,22,19,6,4,17,23,2005-01-14,home,loss,89.0,MEMPHIS GRIZZLIES,109.0,0.2912621359223301,0.3333333333333333,39
MINNESOTA TIMBERWOLVES,240,35,71,10,23,13,16,7,36,21,4,6,15,25,2005-01-14,away,win,93.0,DENVER NUGGETS,83.0,0.330188679245283,0.30303030303030304,43
DENVER NUGGETS,240,34,80,2,9,13,19,8,27,21,9,2,7,18,2005-01-14,home,loss,83.0,MINNESOTA TIMBERWOLVES,93.0,0.2982456140350877,0.18181818181818182,35
ORLANDO MAGIC,240,34,84,2,10,24,27,13,30,15,8,6,14,26,2005-01-14,away,loss,94.0,DETROIT PISTONS,101.0,0.288135593220339,0.16666666666666666,43
DETROIT PISTONS,240,36,75,5,11,24,27,7,32,27,11,9,14,21,2005-01-14,home,win,101.0,ORLANDO MAGIC,94.0,0.32432432432432434,0.3125,39
PHOENIX SUNS,240,31,79,6,20,15,20,6,30,14,9,7,14,17,2005-01-14,away,loss,83.0,INDIANA PACERS,101.0,0.2818181818181818,0.23076923076923078,36
INDIANA PACERS,240,41,87,6,17,13,16,15,37,23,10,6,14,20,2005-01-14,home,win,101.0,PHOENIX SUNS,83.0,0.3203125,0.2608695652173913,52
MIAMI HEAT,290,36,91,9,21,31,47,12,37,23,5,0,9,23,2005-01-14,away,loss,112.0,LOS ANGELES CLIPPERS,114.0,0.28346456692913385,0.3,49
LOS ANGELES CLIPPERS,290,44,92,4,8,22,28,8,51,29,6,6,12,33,2005-01-14,home,win,114.0,MIAMI HEAT,112.0,0.3235294117647059,0.3333333333333333,59
WASHINGTON WIZARDS,240,35,72,6,18,29,41,7,21,21,14,4,14,24,2005-01-14,away,win,105.0,MILWAUKEE BUCKS,103.0,0.32710280373831774,0.25,28
MILWAUKEE BUCKS,240,41,79,1,9,20,25,10,27,26,9,1,19,24,2005-01-14,home,loss,103.0,WASHINGTON WIZARDS,105.0,0.3416666666666667,0.1,37
PORTLAND TRAIL BLAZERS,240,39,79,16,32,12,21,9,21,21,6,4,8,27,2005-01-14,away,loss,106.0,NEW ORLEANS HORNETS,112.0,0.3305084745762712,0.3333333333333333,30
NEW ORLEANS HORNETS,240,35,78,12,30,30,36,19,27,23,2,4,10,21,2005-01-14,home,win,112.0,PORTLAND TRAIL BLAZERS,106.0,0.30973451327433627,0.2857142857142857,46
TORONTO RAPTORS,240,33,86,10,32,20,23,10,38,22,8,6,13,21,2005-01-14,away,loss,96.0,PHILADELPHIA 76ERS,106.0,0.2773109243697479,0.23809523809523808,48
PHILADELPHIA 76ERS,240,42,93,9,15,13,23,14,43,23,5,5,13,19,2005-01-14,home,win,106.0,TORONTO RAPTORS,96.0,0.3111111111111111,0.375,57
DALLAS MAVERICKS,240,37,86,6,17,15,17,11,25,12,7,3,10,20,2005-01-14,away,loss,95.0,SAN ANTONIO SPURS,98.0,0.3008130081300813,0.2608695652173913,36
SAN ANTONIO SPURS,240,38,76,5,13,17,20,12,34,20,4,7,14,16,2005-01-14,home,win,98.0,DALLAS MAVERICKS,95.0,0.3333333333333333,0.2777777777777778,46
GOLDEN STATE WARRIORS,240,33,76,4,10,14,19,12,22,15,3,7,13,15,2005-01-14,away,loss,84.0,SEATTLE SUPERSONICS,103.0,0.30275229357798167,0.2857142857142857,34
SEATTLE SUPERSONICS,240,43,84,7,19,10,15,15,30,20,6,3,9,20,2005-01-14,home,win,103.0,GOLDEN STATE WARRIORS,84.0,0.33858267716535434,0.2692307692307692,45
