team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
UTAH JAZZ,240,36,74,3,10,17,21,14,32,25,2,10,16,17,2004-11-20,away,win,92.0,ATLANTA HAWKS,79.0,0.32727272727272727,0.23076923076923078,46
ATLANTA HAWKS,240,32,81,5,17,10,22,17,20,16,7,5,10,28,2004-11-20,home,loss,79.0,UTAH JAZZ,92.0,0.2831858407079646,0.22727272727272727,37
CHARLOTTE BOBCATS,240,31,85,5,10,17,30,19,25,15,9,6,16,24,2004-11-20,away,loss,84.0,CLEVELAND CAVALIERS,100.0,0.2672413793103448,0.3333333333333333,44
CLEVELAND CAVALIERS,240,33,76,3,7,31,38,17,33,21,9,9,18,21,2004-11-20,home,win,100.0,CHARLOTTE BOBCATS,84.0,0.30275229357798167,0.3,50
MEMPHIS GRIZZLIES,240,30,72,7,17,33,42,12,39,21,11,4,19,26,2004-11-20,away,win,100.0,GOLDEN STATE WARRIORS,87.0,0.29411764705882354,0.2916666666666667,51
GOLDEN STATE WARRIORS,240,32,80,3,20,20,31,9,27,21,13,3,16,32,2004-11-20,home,loss,87.0,MEMPHIS GRIZZLIES,100.0,0.2857142857142857,0.13043478260869565,36
ORLANDO MAGIC,240,35,80,3,13,13,18,16,26,17,5,6,17,19,2004-11-20,away,win,86.0,INDIANA PACERS,83.0,0.30434782608695654,0.1875,42
INDIANA PACERS,240,30,70,5,16,18,20,6,26,8,10,6,14,20,2004-11-20,home,loss,83.0,ORLANDO MAGIC,86.0,0.3,0.23809523809523808,32
HOUSTON ROCKETS,265,30,77,5,21,26,31,12,35,18,3,2,17,25,2004-11-20,away,win,91.0,LOS ANGELES CLIPPERS,86.0,0.2803738317757009,0.19230769230769232,47
LOS ANGELES CLIPPERS,265,33,80,2,8,18,23,5,30,21,11,5,13,27,2004-11-20,home,loss,86.0,HOUSTON ROCKETS,91.0,0.2920353982300885,0.2,35
WASHINGTON WIZARDS,240,31,71,6,14,29,37,11,23,15,10,3,10,22,2004-11-20,away,win,97.0,NEW JERSEY NETS,86.0,0.30392156862745096,0.3,34
NEW JERSEY NETS,240,31,70,2,7,22,28,11,26,15,6,8,16,25,2004-11-20,home,loss,86.0,WASHINGTON WIZARDS,97.0,0.3069306930693069,0.2222222222222222,37
MINNESOTA TIMBERWOLVES,240,39,77,6,16,15,19,11,23,26,7,3,8,16,2004-11-20,away,win,99.0,NEW ORLEANS HORNETS,94.0,0.33620689655172414,0.2727272727272727,34
NEW ORLEANS HORNETS,240,38,78,7,18,11,15,13,25,24,4,2,14,18,2004-11-20,home,loss,94.0,MINNESOTA TIMBERWOLVES,99.0,0.3275862068965517,0.28,38
