team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,37,90,7,22,21,31,18,24,13,11,3,12,31,2005-05-10,away,loss,102.0,MIAMI HEAT,108.0,0.29133858267716534,0.2413793103448276,42
MIAMI HEAT,240,38,66,10,23,22,40,7,33,21,7,6,18,25,2005-05-10,home,win,108.0,WASHINGTON WIZARDS,102.0,0.36538461538461536,0.30303030303030304,40
SEATTLE SUPERSONICS,240,33,78,4,15,21,24,17,24,12,7,4,16,30,2005-05-10,away,loss,91.0,SAN ANTONIO SPURS,108.0,0.2972972972972973,0.21052631578947367,41
SAN ANTONIO SPURS,240,38,72,5,13,27,35,11,26,20,7,7,11,26,2005-05-10,home,win,108.0,SEATTLE SUPERSONICS,91.0,0.34545454545454546,0.2777777777777778,37
