team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,33,89,6,15,15,22,19,26,16,5,6,7,24,2005-04-17,away,loss,87.0,DETROIT PISTONS,90.0,0.27049180327868855,0.2857142857142857,45
DETROIT PISTONS,240,37,79,4,6,12,23,14,35,25,4,9,8,19,2005-04-17,home,win,90.0,CLEVELAND CAVALIERS,87.0,0.31896551724137934,0.4,49
DALLAS MAVERICKS,240,38,77,7,16,31,41,9,28,25,15,5,14,23,2005-04-17,away,win,114.0,LOS ANGELES LAKERS,112.0,0.33043478260869563,0.30434782608695654,37
LOS ANGELES LAKERS,240,38,86,14,29,22,27,17,24,30,10,1,20,26,2005-04-17,home,loss,112.0,DALLAS MAVERICKS,114.0,0.3064516129032258,0.32558139534883723,41
INDIANA PACERS,240,26,74,7,17,21,32,12,26,11,7,2,9,23,2005-04-17,away,loss,80.0,MIAMI HEAT,84.0,0.26,0.2916666666666667,38
MIAMI HEAT,240,30,68,9,19,15,23,10,34,17,4,6,15,23,2005-04-17,home,win,84.0,INDIANA PACERS,80.0,0.30612244897959184,0.32142857142857145,44
SEATTLE SUPERSONICS,240,47,89,9,24,6,10,10,33,25,5,6,8,23,2005-04-17,away,win,109.0,MINNESOTA TIMBERWOLVES,94.0,0.34558823529411764,0.2727272727272727,43
MINNESOTA TIMBERWOLVES,240,37,82,4,14,16,25,10,25,20,1,4,11,15,2005-04-17,home,loss,94.0,SEATTLE SUPERSONICS,109.0,0.31092436974789917,0.2222222222222222,35
PHILADELPHIA 76ERS,240,30,79,5,18,18,22,12,33,20,6,7,17,17,2005-04-17,away,loss,83.0,NEW JERSEY NETS,104.0,0.27522935779816515,0.21739130434782608,45
NEW JERSEY NETS,240,44,96,8,22,8,14,16,37,29,12,2,13,22,2005-04-17,home,win,104.0,PHILADELPHIA 76ERS,83.0,0.3142857142857143,0.26666666666666666,53
ATLANTA HAWKS,265,46,83,6,15,41,48,15,25,29,6,6,14,26,2005-04-17,away,win,139.0,NEW YORK KNICKS,135.0,0.35658914728682173,0.2857142857142857,40
NEW YORK KNICKS,265,46,90,17,32,26,33,11,24,27,4,2,13,35,2005-04-17,home,loss,135.0,ATLANTA HAWKS,139.0,0.3382352941176471,0.3469387755102041,35
UTAH JAZZ,240,32,83,1,10,17,19,20,22,20,8,3,16,21,2005-04-17,away,loss,82.0,PORTLAND TRAIL BLAZERS,100.0,0.2782608695652174,0.09090909090909091,42
PORTLAND TRAIL BLAZERS,240,39,72,7,19,15,23,7,24,29,9,5,9,20,2005-04-17,home,win,100.0,UTAH JAZZ,82.0,0.35135135135135137,0.2692307692307692,31
BOSTON CELTICS,240,36,67,7,14,24,35,7,34,21,8,8,18,27,2005-04-17,away,win,103.0,TORONTO RAPTORS,98.0,0.34951456310679613,0.3333333333333333,41
TORONTO RAPTORS,240,33,73,2,12,30,39,5,28,21,12,1,11,26,2005-04-17,home,loss,98.0,BOSTON CELTICS,103.0,0.3113207547169811,0.14285714285714285,33
CHARLOTTE BOBCATS,240,42,83,2,5,18,19,10,27,28,11,0,18,24,2005-04-17,away,loss,104.0,WASHINGTON WIZARDS,106.0,0.336,0.2857142857142857,37
WASHINGTON WIZARDS,240,41,88,7,24,17,24,15,29,24,15,5,18,16,2005-04-17,home,win,106.0,CHARLOTTE BOBCATS,104.0,0.3178294573643411,0.22580645161290322,44
