team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,39,85,9,30,18,22,9,27,21,6,4,15,22,2018-05-16,away,loss,105.0,HOUSTON ROCKETS,127.0,0.31451612903225806,0.23076923076923078,36
HOUSTON ROCKETS,240,45,88,16,42,21,27,10,37,23,8,1,13,24,2018-05-16,home,win,127.0,GOLDEN STATE WARRIORS,105.0,0.3383458646616541,0.27586206896551724,47
