team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BROOKLYN NETS,240,41,85,15,36,13,15,12,40,29,7,6,22,28,2017-12-04,away,win,110.0,ATLANTA HAWKS,90.0,0.3253968253968254,0.29411764705882354,52
ATLANTA HAWKS,240,30,82,9,30,21,27,9,29,18,9,2,18,19,2017-12-04,home,loss,90.0,BROOKLYN NETS,110.0,0.26785714285714285,0.23076923076923078,38
MILWAUKEE BUCKS,240,35,78,9,21,21,24,3,25,17,6,2,9,17,2017-12-04,away,loss,100.0,BOSTON CELTICS,111.0,0.30973451327433627,0.3,28
BOSTON CELTICS,240,43,78,10,22,15,19,8,37,25,5,3,14,20,2017-12-04,home,win,111.0,MILWAUKEE BUCKS,100.0,0.35537190082644626,0.3125,45
CLEVELAND CAVALIERS,240,42,81,13,36,16,17,5,41,22,6,2,7,13,2017-12-04,away,win,113.0,CHICAGO BULLS,91.0,0.34146341463414637,0.2653061224489796,46
CHICAGO BULLS,240,34,82,9,34,14,18,10,33,21,4,5,11,16,2017-12-04,home,loss,91.0,CLEVELAND CAVALIERS,113.0,0.29310344827586204,0.20930232558139536,43
ORLANDO MAGIC,240,36,82,10,32,12,14,5,35,24,5,5,20,30,2017-12-04,away,loss,94.0,CHARLOTTE HORNETS,104.0,0.3050847457627119,0.23809523809523808,40
CHARLOTTE HORNETS,240,34,84,3,17,33,40,11,41,17,13,5,14,18,2017-12-04,home,win,104.0,ORLANDO MAGIC,94.0,0.288135593220339,0.15,52
DENVER NUGGETS,240,38,91,14,36,15,23,15,34,25,5,5,7,19,2017-12-04,away,loss,105.0,DALLAS MAVERICKS,122.0,0.29457364341085274,0.28,49
DALLAS MAVERICKS,240,49,86,12,26,12,17,5,37,26,4,6,7,18,2017-12-04,home,win,122.0,DENVER NUGGETS,105.0,0.362962962962963,0.3157894736842105,42
NEW YORK KNICKS,240,40,91,6,23,11,16,15,28,26,4,2,17,15,2017-12-04,away,loss,97.0,INDIANA PACERS,115.0,0.3053435114503817,0.20689655172413793,43
INDIANA PACERS,240,46,86,11,26,12,15,7,37,28,10,5,16,20,2017-12-04,home,win,115.0,NEW YORK KNICKS,97.0,0.3484848484848485,0.2972972972972973,44
MINNESOTA TIMBERWOLVES,240,35,79,4,17,18,19,7,27,17,9,2,9,16,2017-12-04,away,loss,92.0,MEMPHIS GRIZZLIES,95.0,0.30701754385964913,0.19047619047619047,34
MEMPHIS GRIZZLIES,240,34,72,6,21,21,24,6,35,22,6,8,16,22,2017-12-04,home,win,95.0,MINNESOTA TIMBERWOLVES,92.0,0.32075471698113206,0.2222222222222222,41
GOLDEN STATE WARRIORS,240,45,87,16,33,19,27,5,35,36,14,5,16,17,2017-12-04,away,win,125.0,NEW ORLEANS PELICANS,115.0,0.3409090909090909,0.32653061224489793,40
NEW ORLEANS PELICANS,240,45,91,16,39,9,15,11,36,33,11,4,21,26,2017-12-04,home,loss,115.0,GOLDEN STATE WARRIORS,125.0,0.33088235294117646,0.2909090909090909,47
PHOENIX SUNS,240,44,91,10,22,17,22,15,31,25,10,9,11,14,2017-12-04,away,win,115.0,PHILADELPHIA 76ERS,101.0,0.32592592592592595,0.3125,46
PHILADELPHIA 76ERS,240,39,91,7,30,16,16,13,34,23,9,6,14,22,2017-12-04,home,loss,101.0,PHOENIX SUNS,115.0,0.3,0.1891891891891892,47
DETROIT PISTONS,240,35,85,8,27,15,24,7,35,15,8,2,10,22,2017-12-04,away,loss,93.0,SAN ANTONIO SPURS,96.0,0.2916666666666667,0.22857142857142856,42
SAN ANTONIO SPURS,240,35,82,14,31,12,12,10,41,30,2,7,16,20,2017-12-04,home,win,96.0,DETROIT PISTONS,93.0,0.29914529914529914,0.3111111111111111,51
WASHINGTON WIZARDS,240,23,80,4,20,19,23,12,19,9,8,2,13,21,2017-12-04,away,loss,69.0,UTAH JAZZ,116.0,0.22330097087378642,0.16666666666666666,31
UTAH JAZZ,240,43,76,16,34,14,18,10,42,29,9,3,16,20,2017-12-04,home,win,116.0,WASHINGTON WIZARDS,69.0,0.36134453781512604,0.32,52
