team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,37,90,6,27,22,26,10,28,13,8,6,10,21,2017-11-20,away,loss,102.0,CHARLOTTE HORNETS,118.0,0.29133858267716534,0.18181818181818182,38
CHARLOTTE HORNETS,240,42,85,11,26,23,29,11,41,22,5,7,17,18,2017-11-20,home,win,118.0,MINNESOTA TIMBERWOLVES,102.0,0.33070866141732286,0.2972972972972973,52
BOSTON CELTICS,265,38,84,13,36,21,26,5,48,24,8,4,17,24,2017-11-20,away,win,110.0,DALLAS MAVERICKS,102.0,0.3114754098360656,0.2653061224489796,53
DALLAS MAVERICKS,265,39,96,7,33,17,20,8,37,18,7,3,11,22,2017-11-20,home,loss,102.0,BOSTON CELTICS,110.0,0.28888888888888886,0.175,45
CLEVELAND CAVALIERS,240,42,80,16,33,16,17,7,35,28,4,2,11,14,2017-11-20,away,win,116.0,DETROIT PISTONS,88.0,0.3442622950819672,0.32653061224489793,42
DETROIT PISTONS,240,34,77,13,30,7,13,7,27,23,7,2,14,19,2017-11-20,home,loss,88.0,CLEVELAND CAVALIERS,116.0,0.3063063063063063,0.3023255813953488,34
PORTLAND TRAIL BLAZERS,240,33,83,6,15,28,32,15,45,11,1,9,15,23,2017-11-20,away,win,100.0,MEMPHIS GRIZZLIES,92.0,0.28448275862068967,0.2857142857142857,60
MEMPHIS GRIZZLIES,240,33,86,8,30,18,23,5,30,23,6,9,8,26,2017-11-20,home,loss,92.0,PORTLAND TRAIL BLAZERS,100.0,0.2773109243697479,0.21052631578947367,35
WASHINGTON WIZARDS,240,39,74,9,24,12,17,8,38,23,4,1,16,18,2017-11-20,away,win,99.0,MILWAUKEE BUCKS,88.0,0.34513274336283184,0.2727272727272727,46
MILWAUKEE BUCKS,240,35,79,4,22,14,19,6,27,17,10,7,9,19,2017-11-20,home,loss,88.0,WASHINGTON WIZARDS,99.0,0.30701754385964913,0.15384615384615385,33
OKLAHOMA CITY THUNDER,240,38,89,11,35,20,26,9,31,22,14,2,14,25,2017-11-20,away,loss,107.0,NEW ORLEANS PELICANS,114.0,0.2992125984251969,0.2391304347826087,40
NEW ORLEANS PELICANS,240,41,80,7,25,25,32,7,42,26,8,3,19,22,2017-11-20,home,win,114.0,OKLAHOMA CITY THUNDER,107.0,0.33884297520661155,0.21875,49
LOS ANGELES CLIPPERS,240,30,80,10,32,15,21,10,26,20,12,3,21,23,2017-11-20,away,loss,85.0,NEW YORK KNICKS,107.0,0.2727272727272727,0.23809523809523808,36
NEW YORK KNICKS,240,35,81,13,34,24,25,14,37,24,11,5,22,26,2017-11-20,home,win,107.0,LOS ANGELES CLIPPERS,85.0,0.3017241379310345,0.2765957446808511,51
INDIANA PACERS,240,37,89,8,20,23,29,8,40,25,17,4,12,25,2017-11-20,away,win,105.0,ORLANDO MAGIC,97.0,0.29365079365079366,0.2857142857142857,48
ORLANDO MAGIC,240,35,84,13,38,14,23,11,39,23,6,7,22,20,2017-11-20,home,loss,97.0,INDIANA PACERS,105.0,0.29411764705882354,0.2549019607843137,50
UTAH JAZZ,240,30,85,9,28,17,19,7,27,18,16,4,14,19,2017-11-20,away,loss,86.0,PHILADELPHIA 76ERS,107.0,0.2608695652173913,0.24324324324324326,34
PHILADELPHIA 76ERS,240,44,85,4,15,15,22,9,46,20,11,7,19,18,2017-11-20,home,win,107.0,UTAH JAZZ,86.0,0.34108527131782945,0.21052631578947367,55
DENVER NUGGETS,240,42,86,15,32,15,20,14,35,18,6,3,13,13,2017-11-20,away,win,114.0,SACRAMENTO KINGS,98.0,0.328125,0.3191489361702128,49
SACRAMENTO KINGS,240,41,86,8,20,8,9,5,29,18,11,6,12,19,2017-11-20,home,loss,98.0,DENVER NUGGETS,114.0,0.3228346456692913,0.2857142857142857,34
ATLANTA HAWKS,240,37,85,8,30,3,8,9,29,21,7,7,15,15,2017-11-20,away,loss,85.0,SAN ANTONIO SPURS,96.0,0.30327868852459017,0.21052631578947367,38
SAN ANTONIO SPURS,240,40,89,10,31,6,6,14,38,29,7,5,18,17,2017-11-20,home,win,96.0,ATLANTA HAWKS,85.0,0.31007751937984496,0.24390243902439024,52
