team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MEMPHIS GRIZZLIES,240,34,79,4,22,10,13,9,28,23,7,5,25,24,2018-02-06,away,loss,82.0,ATLANTA HAWKS,108.0,0.3008849557522124,0.15384615384615385,37
ATLANTA HAWKS,240,42,83,8,25,16,21,8,28,29,13,5,13,16,2018-02-06,home,win,108.0,MEMPHIS GRIZZLIES,82.0,0.336,0.24242424242424243,36
HOUSTON ROCKETS,240,45,81,16,33,17,21,8,32,16,7,7,11,14,2018-02-06,away,win,123.0,BROOKLYN NETS,113.0,0.35714285714285715,0.32653061224489793,40
BROOKLYN NETS,240,41,85,16,35,15,17,10,27,24,8,2,11,17,2018-02-06,home,loss,113.0,HOUSTON ROCKETS,123.0,0.3253968253968254,0.3137254901960784,37
OKLAHOMA CITY THUNDER,240,44,93,12,31,25,33,10,30,17,14,3,12,28,2018-02-06,away,win,125.0,GOLDEN STATE WARRIORS,105.0,0.32116788321167883,0.27906976744186046,40
GOLDEN STATE WARRIORS,240,37,76,8,28,23,31,10,35,27,7,8,25,24,2018-02-06,home,loss,105.0,OKLAHOMA CITY THUNDER,125.0,0.3274336283185841,0.2222222222222222,45
PHOENIX SUNS,240,36,94,8,29,13,23,16,32,24,4,4,11,18,2018-02-06,away,loss,93.0,LOS ANGELES LAKERS,112.0,0.27692307692307694,0.21621621621621623,48
LOS ANGELES LAKERS,240,39,83,11,26,23,26,12,44,19,7,7,14,21,2018-02-06,home,win,112.0,PHOENIX SUNS,93.0,0.319672131147541,0.2972972972972973,56
MILWAUKEE BUCKS,240,37,82,8,26,21,27,8,35,23,11,6,14,17,2018-02-06,away,win,103.0,NEW YORK KNICKS,89.0,0.31092436974789917,0.23529411764705882,43
NEW YORK KNICKS,240,37,89,5,23,10,15,11,36,20,5,6,17,19,2018-02-06,home,loss,89.0,MILWAUKEE BUCKS,103.0,0.29365079365079366,0.17857142857142858,47
CLEVELAND CAVALIERS,240,36,84,12,37,14,20,9,27,19,4,4,14,24,2018-02-06,away,loss,98.0,ORLANDO MAGIC,116.0,0.3,0.24489795918367346,36
ORLANDO MAGIC,240,46,88,6,22,18,27,12,38,27,7,8,12,16,2018-02-06,home,win,116.0,CLEVELAND CAVALIERS,98.0,0.34328358208955223,0.21428571428571427,50
WASHINGTON WIZARDS,240,41,93,7,27,13,18,16,23,23,14,2,11,18,2018-02-06,away,loss,102.0,PHILADELPHIA 76ERS,115.0,0.30597014925373134,0.20588235294117646,39
PHILADELPHIA 76ERS,240,45,82,14,28,11,14,12,33,27,9,4,17,14,2018-02-06,home,win,115.0,WASHINGTON WIZARDS,102.0,0.3543307086614173,0.3333333333333333,45
BOSTON CELTICS,240,33,83,10,23,15,20,9,29,21,3,3,17,19,2018-02-06,away,loss,91.0,TORONTO RAPTORS,111.0,0.28448275862068967,0.30303030303030304,38
TORONTO RAPTORS,240,40,80,17,36,14,17,5,35,29,10,4,15,18,2018-02-06,home,win,111.0,BOSTON CELTICS,91.0,0.3333333333333333,0.32075471698113206,40
