team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,33,83,10,40,9,14,11,35,22,2,2,15,19,2017-12-11,away,loss,85.0,CHICAGO BULLS,108.0,0.28448275862068967,0.2,46
CHICAGO BULLS,240,39,81,12,29,18,25,10,36,23,9,3,8,18,2017-12-11,home,win,108.0,BOSTON CELTICS,85.0,0.325,0.2926829268292683,46
PORTLAND TRAIL BLAZERS,240,37,88,7,28,23,25,12,27,14,11,2,9,18,2017-12-11,away,loss,104.0,GOLDEN STATE WARRIORS,111.0,0.296,0.2,39
GOLDEN STATE WARRIORS,240,44,80,10,20,13,17,6,36,26,5,9,14,16,2017-12-11,home,win,111.0,PORTLAND TRAIL BLAZERS,104.0,0.3548387096774194,0.3333333333333333,42
NEW ORLEANS PELICANS,240,49,85,18,33,7,13,6,35,32,6,2,18,19,2017-12-11,away,loss,123.0,HOUSTON ROCKETS,130.0,0.3656716417910448,0.35294117647058826,41
HOUSTON ROCKETS,240,48,88,17,45,17,25,4,32,30,12,7,9,15,2017-12-11,home,win,130.0,NEW ORLEANS PELICANS,123.0,0.35294117647058826,0.27419354838709675,36
TORONTO RAPTORS,240,32,80,7,29,20,26,3,40,18,8,6,13,22,2017-12-11,away,loss,91.0,LOS ANGELES CLIPPERS,96.0,0.2857142857142857,0.19444444444444445,43
LOS ANGELES CLIPPERS,240,34,92,8,36,20,24,14,43,18,6,7,12,20,2017-12-11,home,win,96.0,TORONTO RAPTORS,91.0,0.2698412698412698,0.18181818181818182,57
MIAMI HEAT,240,37,66,14,27,19,24,2,33,24,8,8,13,22,2017-12-11,away,win,107.0,MEMPHIS GRIZZLIES,82.0,0.3592233009708738,0.34146341463414637,35
MEMPHIS GRIZZLIES,240,28,72,8,27,18,27,6,25,17,6,1,14,22,2017-12-11,home,loss,82.0,MIAMI HEAT,107.0,0.28,0.22857142857142856,31
CHARLOTTE HORNETS,240,43,81,13,25,17,24,9,32,22,7,4,12,20,2017-12-11,away,win,116.0,OKLAHOMA CITY THUNDER,103.0,0.3467741935483871,0.34210526315789475,41
OKLAHOMA CITY THUNDER,240,35,85,9,26,24,25,11,28,16,4,2,14,19,2017-12-11,home,loss,103.0,CHARLOTTE HORNETS,116.0,0.2916666666666667,0.2571428571428571,39
