team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
UTAH JAZZ,240,34,79,11,33,15,21,9,26,18,16,5,16,21,2017-12-05,away,loss,94.0,OKLAHOMA CITY THUNDER,100.0,0.3008849557522124,0.25,35
OKLAHOMA CITY THUNDER,240,39,81,4,18,18,26,12,34,18,11,6,18,18,2017-12-05,home,win,100.0,UTAH JAZZ,94.0,0.325,0.18181818181818182,46
WASHINGTON WIZARDS,240,42,89,11,25,11,14,11,33,20,16,6,9,22,2017-12-05,away,win,106.0,PORTLAND TRAIL BLAZERS,92.0,0.32061068702290074,0.3055555555555556,44
PORTLAND TRAIL BLAZERS,240,32,78,12,27,16,21,7,34,18,2,5,18,20,2017-12-05,home,loss,92.0,WASHINGTON WIZARDS,106.0,0.2909090909090909,0.3076923076923077,41
PHOENIX SUNS,240,37,75,9,24,30,38,0,35,23,7,4,17,24,2017-12-05,away,loss,113.0,TORONTO RAPTORS,126.0,0.33035714285714285,0.2727272727272727,35
TORONTO RAPTORS,240,44,92,15,36,23,26,8,34,30,13,4,15,28,2017-12-05,home,win,126.0,PHOENIX SUNS,113.0,0.3235294117647059,0.29411764705882354,42
