team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,240,40,80,14,32,19,21,4,44,31,8,1,16,23,2018-01-20,away,win,113.0,ATLANTA HAWKS,97.0,0.3333333333333333,0.30434782608695654,48
ATLANTA HAWKS,240,35,92,11,48,16,23,9,36,27,5,4,13,21,2018-01-20,home,loss,97.0,CHICAGO BULLS,113.0,0.2755905511811024,0.1864406779661017,45
MIAMI HEAT,240,43,87,13,28,7,12,8,39,28,5,6,14,17,2018-01-20,away,win,106.0,CHARLOTTE HORNETS,105.0,0.33076923076923076,0.3170731707317073,47
CHARLOTTE HORNETS,240,41,90,7,27,16,21,8,35,22,9,8,7,12,2018-01-20,home,loss,105.0,MIAMI HEAT,106.0,0.31297709923664124,0.20588235294117646,43
OKLAHOMA CITY THUNDER,240,58,100,14,30,18,28,16,36,37,9,2,13,23,2018-01-20,away,win,148.0,CLEVELAND CAVALIERS,124.0,0.3670886075949367,0.3181818181818182,52
CLEVELAND CAVALIERS,240,46,89,10,37,22,27,3,25,32,7,4,15,18,2018-01-20,home,loss,124.0,OKLAHOMA CITY THUNDER,148.0,0.34074074074074073,0.2127659574468085,28
GOLDEN STATE WARRIORS,240,40,82,17,36,11,15,4,29,31,8,10,19,24,2018-01-20,away,loss,108.0,HOUSTON ROCKETS,116.0,0.32786885245901637,0.32075471698113206,33
HOUSTON ROCKETS,240,41,87,14,37,20,29,12,34,19,14,3,15,18,2018-01-20,home,win,116.0,GOLDEN STATE WARRIORS,108.0,0.3203125,0.27450980392156865,46
TORONTO RAPTORS,240,39,83,12,33,19,21,8,27,23,7,7,13,30,2018-01-20,away,loss,109.0,MINNESOTA TIMBERWOLVES,115.0,0.319672131147541,0.26666666666666666,35
MINNESOTA TIMBERWOLVES,240,38,81,7,16,32,42,15,29,21,4,3,11,20,2018-01-20,home,win,115.0,TORONTO RAPTORS,109.0,0.31932773109243695,0.30434782608695654,44
MEMPHIS GRIZZLIES,240,37,82,15,35,15,16,10,34,22,2,1,14,29,2018-01-20,away,loss,104.0,NEW ORLEANS PELICANS,111.0,0.31092436974789917,0.3,44
NEW ORLEANS PELICANS,240,39,78,7,27,26,32,6,35,23,6,5,10,15,2018-01-20,home,win,111.0,MEMPHIS GRIZZLIES,104.0,0.3333333333333333,0.20588235294117646,41
MILWAUKEE BUCKS,240,33,82,10,32,18,22,8,27,20,10,3,17,20,2018-01-20,away,loss,94.0,PHILADELPHIA 76ERS,116.0,0.28695652173913044,0.23809523809523808,35
PHILADELPHIA 76ERS,240,45,85,10,25,16,19,11,34,32,9,4,16,18,2018-01-20,home,win,116.0,MILWAUKEE BUCKS,94.0,0.34615384615384615,0.2857142857142857,45
DALLAS MAVERICKS,240,38,83,10,25,22,28,11,26,19,9,5,9,21,2018-01-20,away,loss,108.0,PORTLAND TRAIL BLAZERS,117.0,0.3140495867768595,0.2857142857142857,37
PORTLAND TRAIL BLAZERS,240,45,86,18,36,9,10,9,31,19,3,3,14,23,2018-01-20,home,win,117.0,DALLAS MAVERICKS,108.0,0.3435114503816794,0.3333333333333333,40
LOS ANGELES CLIPPERS,240,36,82,11,36,30,38,7,27,18,17,2,14,24,2018-01-20,away,loss,113.0,UTAH JAZZ,125.0,0.3050847457627119,0.23404255319148937,34
UTAH JAZZ,240,45,82,11,28,24,32,11,45,21,9,3,20,29,2018-01-20,home,win,125.0,LOS ANGELES CLIPPERS,113.0,0.3543307086614173,0.28205128205128205,56
