team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,43,76,8,18,15,19,6,37,21,6,7,15,20,2017-12-17,away,win,109.0,BROOKLYN NETS,97.0,0.36134453781512604,0.3076923076923077,43
BROOKLYN NETS,240,34,81,12,33,17,21,7,22,26,7,2,9,17,2017-12-17,home,loss,97.0,INDIANA PACERS,109.0,0.2956521739130435,0.26666666666666666,29
ORLANDO MAGIC,240,41,85,17,33,11,17,8,32,27,6,4,16,16,2017-12-17,away,loss,110.0,DETROIT PISTONS,114.0,0.3253968253968254,0.34,40
DETROIT PISTONS,240,42,89,17,34,13,16,7,32,27,11,3,13,17,2017-12-17,home,win,114.0,ORLANDO MAGIC,110.0,0.32061068702290074,0.3333333333333333,39
SACRAMENTO KINGS,240,38,81,11,26,6,8,6,26,25,9,9,15,19,2017-12-17,away,loss,93.0,TORONTO RAPTORS,108.0,0.31932773109243695,0.2972972972972973,32
TORONTO RAPTORS,240,36,85,13,30,23,28,12,34,20,8,9,12,13,2017-12-17,home,win,108.0,SACRAMENTO KINGS,93.0,0.2975206611570248,0.3023255813953488,46
CLEVELAND CAVALIERS,240,41,87,14,34,10,12,4,38,24,6,4,8,16,2017-12-17,away,win,106.0,WASHINGTON WIZARDS,99.0,0.3203125,0.2916666666666667,42
WASHINGTON WIZARDS,240,39,91,12,33,9,16,13,38,20,4,5,10,18,2017-12-17,home,loss,99.0,CLEVELAND CAVALIERS,106.0,0.3,0.26666666666666666,51
