team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
GOLDEN STATE WARRIORS,240,39,86,14,38,16,16,10,34,25,7,13,8,24,2018-06-08,away,win,108.0,CLEVELAND CAVALIERS,85.0,0.312,0.2692307692307692,44
CLEVELAND CAVALIERS,240,30,87,8,27,17,25,17,27,21,5,5,11,22,2018-06-08,home,loss,85.0,GOLDEN STATE WARRIORS,108.0,0.2564102564102564,0.22857142857142856,44
