team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
BOSTON CELTICS,240,33,79,11,30,14,18,9,41,16,4,4,13,18,2017-12-10,away,win,91.0,DETROIT PISTONS,81.0,0.29464285714285715,0.2682926829268293,50
DETROIT PISTONS,240,28,84,10,33,15,19,11,35,14,7,4,9,16,2017-12-10,home,loss,81.0,BOSTON CELTICS,91.0,0.25,0.23255813953488372,46
DENVER NUGGETS,265,43,95,17,42,13,16,19,28,24,7,5,21,20,2017-12-10,away,loss,116.0,INDIANA PACERS,126.0,0.3115942028985507,0.288135593220339,47
INDIANA PACERS,265,49,93,10,25,18,22,11,29,24,6,2,11,17,2017-12-10,home,win,126.0,DENVER NUGGETS,116.0,0.34507042253521125,0.2857142857142857,40
DALLAS MAVERICKS,240,37,81,11,31,7,9,6,27,23,6,5,10,22,2017-12-10,away,loss,92.0,MINNESOTA TIMBERWOLVES,97.0,0.3135593220338983,0.2619047619047619,33
MINNESOTA TIMBERWOLVES,240,36,72,7,19,18,23,9,36,19,7,2,18,19,2017-12-10,home,win,97.0,DALLAS MAVERICKS,92.0,0.3333333333333333,0.2692307692307692,45
PHILADELPHIA 76ERS,240,44,96,9,29,27,30,22,25,26,5,4,17,29,2017-12-10,away,loss,124.0,NEW ORLEANS PELICANS,131.0,0.3142857142857143,0.23684210526315788,47
NEW ORLEANS PELICANS,240,46,80,15,24,24,32,5,28,31,11,9,14,21,2017-12-10,home,win,131.0,PHILADELPHIA 76ERS,124.0,0.36507936507936506,0.38461538461538464,33
ATLANTA HAWKS,240,37,77,9,31,24,30,6,29,22,5,4,16,28,2017-12-10,away,loss,107.0,NEW YORK KNICKS,111.0,0.32456140350877194,0.225,35
NEW YORK KNICKS,240,39,80,5,17,28,34,6,27,16,9,4,12,30,2017-12-10,home,win,111.0,ATLANTA HAWKS,107.0,0.3277310924369748,0.22727272727272727,33
TORONTO RAPTORS,240,39,87,11,37,13,19,12,32,22,8,2,13,17,2017-12-10,away,win,102.0,SACRAMENTO KINGS,87.0,0.30952380952380953,0.22916666666666666,44
SACRAMENTO KINGS,240,35,73,10,23,7,14,7,35,15,7,6,21,17,2017-12-10,home,loss,87.0,TORONTO RAPTORS,102.0,0.32407407407407407,0.30303030303030304,42
