team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
NEW ORLEANS PELICANS,240,41,88,10,24,12,16,4,40,26,7,4,14,12,2018-05-08,away,loss,104.0,GOLDEN STATE WARRIORS,113.0,0.3178294573643411,0.29411764705882354,44
GOLDEN STATE WARRIORS,240,48,99,7,27,10,12,11,41,35,10,2,12,18,2018-05-08,home,win,113.0,NEW ORLEANS PELICANS,104.0,0.32653061224489793,0.20588235294117646,52
UTAH JAZZ,240,38,81,10,28,16,21,11,30,24,5,5,12,18,2018-05-08,away,loss,102.0,HOUSTON ROCKETS,112.0,0.31932773109243695,0.2631578947368421,41
HOUSTON ROCKETS,240,40,83,18,39,14,17,6,34,21,10,8,9,18,2018-05-08,home,win,112.0,UTAH JAZZ,102.0,0.3252032520325203,0.3157894736842105,40
