team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
HOUSTON ROCKETS,240,32,81,11,34,10,13,10,31,19,3,5,19,19,2018-05-20,away,loss,85.0,GOLDEN STATE WARRIORS,126.0,0.2831858407079646,0.24444444444444444,41
GOLDEN STATE WARRIORS,240,48,92,13,32,17,18,11,38,20,11,7,8,16,2018-05-20,home,win,126.0,HOUSTON ROCKETS,85.0,0.34285714285714286,0.28888888888888886,49
