team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
WASHINGTON WIZARDS,240,47,94,9,21,12,14,12,29,34,8,7,15,23,2018-04-05,away,loss,115.0,CLEVELAND CAVALIERS,119.0,0.3333333333333333,0.3,41
CLEVELAND CAVALIERS,240,42,77,13,27,22,28,5,30,26,10,3,16,14,2018-04-05,home,win,119.0,WASHINGTON WIZARDS,115.0,0.35294117647058826,0.325,35
MINNESOTA TIMBERWOLVES,240,39,91,6,24,12,16,12,35,22,4,1,8,19,2018-04-05,away,loss,96.0,DENVER NUGGETS,100.0,0.3,0.2,47
DENVER NUGGETS,240,35,89,11,36,19,22,13,34,21,3,7,10,17,2018-04-05,home,win,100.0,MINNESOTA TIMBERWOLVES,96.0,0.28225806451612906,0.23404255319148937,47
PORTLAND TRAIL BLAZERS,240,39,85,7,22,9,14,12,35,16,10,2,18,20,2018-04-05,away,loss,94.0,HOUSTON ROCKETS,96.0,0.31451612903225806,0.2413793103448276,47
HOUSTON ROCKETS,240,34,73,13,37,15,24,6,32,16,10,5,15,16,2018-04-05,home,win,96.0,PORTLAND TRAIL BLAZERS,94.0,0.3177570093457944,0.26,38
GOLDEN STATE WARRIORS,240,37,83,9,29,23,24,13,26,29,6,5,16,14,2018-04-05,away,loss,106.0,INDIANA PACERS,126.0,0.30833333333333335,0.23684210526315788,39
INDIANA PACERS,240,50,93,15,29,11,15,13,34,32,11,3,12,24,2018-04-05,home,win,126.0,GOLDEN STATE WARRIORS,106.0,0.34965034965034963,0.3409090909090909,47
BROOKLYN NETS,240,41,75,19,39,18,21,4,37,30,3,12,17,21,2018-04-05,away,win,119.0,MILWAUKEE BUCKS,111.0,0.35344827586206895,0.3275862068965517,41
MILWAUKEE BUCKS,240,41,93,5,20,24,30,12,29,21,12,2,8,19,2018-04-05,home,loss,111.0,BROOKLYN NETS,119.0,0.30597014925373134,0.2,41
LOS ANGELES CLIPPERS,240,35,79,3,17,22,28,11,28,18,7,3,16,25,2018-04-05,away,loss,95.0,UTAH JAZZ,117.0,0.30701754385964913,0.15,39
UTAH JAZZ,240,44,83,10,27,19,28,10,28,27,7,8,9,22,2018-04-05,home,win,117.0,LOS ANGELES CLIPPERS,95.0,0.3464566929133858,0.2702702702702703,38
