team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
SACRAMENTO KINGS,240,47,95,10,26,15,19,7,25,32,15,5,14,18,2016-02-07,away,loss,119.0,BOSTON CELTICS,128.0,0.33098591549295775,0.2777777777777778,32
BOSTON CELTICS,240,51,91,13,24,13,15,12,37,34,9,5,24,19,2016-02-07,home,win,128.0,SACRAMENTO KINGS,119.0,0.3591549295774648,0.35135135135135137,49
LOS ANGELES CLIPPERS,240,37,81,9,25,17,33,7,35,17,8,5,6,25,2016-02-07,away,win,100.0,MIAMI HEAT,93.0,0.3135593220338983,0.2647058823529412,42
MIAMI HEAT,240,33,83,7,17,20,29,13,40,14,2,0,13,21,2016-02-07,home,loss,93.0,LOS ANGELES CLIPPERS,100.0,0.28448275862068967,0.2916666666666667,53
DENVER NUGGETS,240,37,86,5,21,22,28,11,37,20,6,3,7,19,2016-02-07,away,win,101.0,NEW YORK KNICKS,96.0,0.3008130081300813,0.19230769230769232,48
NEW YORK KNICKS,240,37,84,8,22,14,20,10,36,19,2,6,10,24,2016-02-07,home,loss,96.0,DENVER NUGGETS,101.0,0.30578512396694213,0.26666666666666666,46
ATLANTA HAWKS,240,35,91,13,28,11,15,18,32,22,7,7,16,13,2016-02-07,away,loss,94.0,ORLANDO MAGIC,96.0,0.2777777777777778,0.3170731707317073,50
ORLANDO MAGIC,240,39,85,7,25,11,12,8,35,24,9,10,18,13,2016-02-07,home,win,96.0,ATLANTA HAWKS,94.0,0.31451612903225806,0.21875,43
