team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CLEVELAND CAVALIERS,240,28,79,5,23,16,24,9,25,15,15,3,17,19,2016-06-05,away,loss,77.0,GOLDEN STATE WARRIORS,110.0,0.2616822429906542,0.17857142857142858,34
GOLDEN STATE WARRIORS,240,44,81,15,33,7,10,12,34,26,7,9,20,20,2016-06-05,home,win,110.0,CLEVELAND CAVALIERS,77.0,0.352,0.3125,46
