team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,33,89,6,28,26,33,16,36,19,4,4,14,18,2016-03-10,away,loss,98.0,DENVER NUGGETS,116.0,0.27049180327868855,0.17647058823529413,52
DENVER NUGGETS,240,44,91,13,28,15,19,11,38,27,9,11,11,30,2016-03-10,home,win,116.0,PHOENIX SUNS,98.0,0.32592592592592595,0.3170731707317073,49
CLEVELAND CAVALIERS,240,45,85,16,35,14,20,9,29,22,4,6,8,20,2016-03-10,away,win,120.0,LOS ANGELES LAKERS,108.0,0.34615384615384615,0.3137254901960784,38
LOS ANGELES LAKERS,240,42,80,7,22,17,21,4,30,18,8,4,10,22,2016-03-10,home,loss,108.0,CLEVELAND CAVALIERS,120.0,0.3442622950819672,0.2413793103448276,34
CHICAGO BULLS,240,39,86,11,22,12,13,11,39,23,5,5,21,18,2016-03-10,away,loss,101.0,SAN ANTONIO SPURS,109.0,0.312,0.3333333333333333,50
SAN ANTONIO SPURS,240,44,93,6,17,15,19,9,31,29,14,4,8,12,2016-03-10,home,win,109.0,CHICAGO BULLS,101.0,0.32116788321167883,0.2608695652173913,40
ATLANTA HAWKS,240,35,82,7,23,19,27,6,27,17,8,5,11,24,2016-03-10,away,loss,96.0,TORONTO RAPTORS,104.0,0.29914529914529914,0.23333333333333334,33
TORONTO RAPTORS,240,38,82,7,24,21,29,11,37,16,6,3,13,24,2016-03-10,home,win,104.0,ATLANTA HAWKS,96.0,0.31666666666666665,0.22580645161290322,48
