team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MIAMI HEAT,240,38,85,6,17,20,27,13,38,26,5,3,17,18,2016-02-02,away,loss,102.0,HOUSTON ROCKETS,115.0,0.3089430894308943,0.2608695652173913,51
HOUSTON ROCKETS,240,44,84,16,35,11,16,3,31,30,9,6,11,19,2016-02-02,home,win,115.0,MIAMI HEAT,102.0,0.34375,0.3137254901960784,34
MINNESOTA TIMBERWOLVES,240,46,80,4,17,19,25,8,25,36,6,4,15,21,2016-02-02,away,loss,115.0,LOS ANGELES LAKERS,119.0,0.36507936507936506,0.19047619047619047,33
LOS ANGELES LAKERS,240,40,80,12,26,27,35,7,24,23,9,2,9,24,2016-02-02,home,win,119.0,MINNESOTA TIMBERWOLVES,115.0,0.3333333333333333,0.3157894736842105,31
BOSTON CELTICS,240,40,90,3,19,14,17,12,33,20,9,2,10,24,2016-02-02,away,win,97.0,NEW YORK KNICKS,89.0,0.3076923076923077,0.13636363636363635,45
NEW YORK KNICKS,240,31,82,6,20,21,28,16,34,13,3,4,16,16,2016-02-02,home,loss,89.0,BOSTON CELTICS,97.0,0.2743362831858407,0.23076923076923078,50
TORONTO RAPTORS,240,35,74,9,27,25,32,8,27,15,9,3,12,22,2016-02-02,away,win,104.0,PHOENIX SUNS,97.0,0.3211009174311927,0.25,35
PHOENIX SUNS,240,37,79,12,31,11,15,8,30,23,5,4,16,26,2016-02-02,home,loss,97.0,TORONTO RAPTORS,104.0,0.31896551724137934,0.27906976744186046,38
MILWAUKEE BUCKS,240,38,86,5,14,14,24,12,31,23,7,4,13,18,2016-02-02,away,loss,95.0,PORTLAND TRAIL BLAZERS,107.0,0.3064516129032258,0.2631578947368421,43
PORTLAND TRAIL BLAZERS,240,39,85,11,31,18,25,10,39,25,6,7,15,23,2016-02-02,home,win,107.0,MILWAUKEE BUCKS,95.0,0.31451612903225806,0.2619047619047619,49
