team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
TORONTO RAPTORS,240,36,79,6,25,18,24,8,42,12,10,5,12,18,2015-12-02,away,win,96.0,ATLANTA HAWKS,86.0,0.3130434782608696,0.1935483870967742,50
ATLANTA HAWKS,240,33,90,8,27,12,16,13,30,22,8,7,12,20,2015-12-02,home,loss,86.0,TORONTO RAPTORS,96.0,0.2682926829268293,0.22857142857142856,43
DENVER NUGGETS,240,36,93,5,15,13,22,13,36,26,8,8,7,22,2015-12-02,away,loss,90.0,CHICAGO BULLS,99.0,0.27906976744186046,0.25,49
CHICAGO BULLS,240,36,89,6,17,21,27,15,47,22,3,10,14,17,2015-12-02,home,win,99.0,DENVER NUGGETS,90.0,0.288,0.2608695652173913,62
GOLDEN STATE WARRIORS,240,46,88,16,34,8,11,11,42,31,2,9,18,23,2015-12-02,away,win,116.0,CHARLOTTE HORNETS,99.0,0.34328358208955223,0.32,53
CHARLOTTE HORNETS,240,35,94,9,31,20,30,13,28,19,10,7,8,13,2015-12-02,home,loss,99.0,GOLDEN STATE WARRIORS,116.0,0.2713178294573643,0.225,41
PHOENIX SUNS,265,47,97,14,33,14,15,10,26,28,7,3,15,33,2015-12-02,away,loss,122.0,DETROIT PISTONS,127.0,0.3263888888888889,0.2978723404255319,36
DETROIT PISTONS,265,44,87,12,27,27,44,13,37,24,10,1,18,20,2015-12-02,home,win,127.0,PHOENIX SUNS,122.0,0.33587786259541985,0.3076923076923077,50
NEW ORLEANS PELICANS,240,36,88,7,25,22,25,16,40,20,5,6,23,32,2015-12-02,away,loss,101.0,HOUSTON ROCKETS,108.0,0.2903225806451613,0.21875,56
HOUSTON ROCKETS,240,36,87,8,27,28,39,9,33,20,9,7,10,23,2015-12-02,home,win,108.0,NEW ORLEANS PELICANS,101.0,0.2926829268292683,0.22857142857142856,42
INDIANA PACERS,240,32,76,7,20,32,39,9,38,16,7,6,14,26,2015-12-02,away,win,103.0,LOS ANGELES CLIPPERS,91.0,0.2962962962962963,0.25925925925925924,47
LOS ANGELES CLIPPERS,240,30,79,6,27,25,39,10,30,19,4,2,15,31,2015-12-02,home,loss,91.0,INDIANA PACERS,103.0,0.27522935779816515,0.18181818181818182,40
PHILADELPHIA 76ERS,240,32,86,9,30,14,24,7,35,11,8,7,13,19,2015-12-02,away,loss,87.0,NEW YORK KNICKS,99.0,0.2711864406779661,0.23076923076923078,42
NEW YORK KNICKS,240,38,88,4,19,19,22,8,42,19,5,9,17,17,2015-12-02,home,win,99.0,PHILADELPHIA 76ERS,87.0,0.30158730158730157,0.17391304347826086,50
MILWAUKEE BUCKS,240,26,78,3,14,15,18,6,38,17,7,6,16,20,2015-12-02,away,loss,70.0,SAN ANTONIO SPURS,95.0,0.25,0.17647058823529413,44
SAN ANTONIO SPURS,240,37,90,7,21,14,20,11,43,25,11,9,11,12,2015-12-02,home,win,95.0,MILWAUKEE BUCKS,70.0,0.29133858267716534,0.25,54
LOS ANGELES LAKERS,240,41,96,8,25,18,20,16,29,17,18,3,16,22,2015-12-02,away,win,108.0,WASHINGTON WIZARDS,104.0,0.29927007299270075,0.24242424242424243,45
WASHINGTON WIZARDS,240,37,79,7,21,23,31,8,33,24,11,2,23,15,2015-12-02,home,loss,104.0,LOS ANGELES LAKERS,108.0,0.31896551724137934,0.25,41
