team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PORTLAND TRAIL BLAZERS,240,34,84,11,29,14,20,12,36,15,4,7,14,21,2016-03-02,away,loss,93.0,BOSTON CELTICS,116.0,0.288135593220339,0.275,48
BOSTON CELTICS,240,43,107,7,26,23,24,19,38,20,9,8,5,16,2016-03-02,home,win,116.0,PORTLAND TRAIL BLAZERS,93.0,0.2866666666666667,0.21212121212121213,57
LOS ANGELES LAKERS,240,35,79,11,31,26,32,6,25,19,7,4,6,25,2016-03-02,away,loss,107.0,DENVER NUGGETS,117.0,0.30701754385964913,0.2619047619047619,31
DENVER NUGGETS,240,38,78,12,23,29,38,7,35,22,3,6,11,20,2016-03-02,home,win,117.0,LOS ANGELES LAKERS,107.0,0.3275862068965517,0.34285714285714286,42
NEW ORLEANS PELICANS,240,36,90,14,37,9,13,6,37,24,10,3,22,28,2016-03-02,away,loss,95.0,HOUSTON ROCKETS,100.0,0.2857142857142857,0.27450980392156865,43
HOUSTON ROCKETS,240,36,81,3,35,25,38,8,43,20,15,9,21,14,2016-03-02,home,win,100.0,NEW ORLEANS PELICANS,95.0,0.3076923076923077,0.07894736842105263,51
OKLAHOMA CITY THUNDER,240,39,98,10,35,10,11,18,45,22,3,8,17,21,2016-03-02,away,loss,98.0,LOS ANGELES CLIPPERS,103.0,0.2846715328467153,0.2222222222222222,63
LOS ANGELES CLIPPERS,240,40,98,9,32,14,21,12,33,26,11,3,6,13,2016-03-02,home,win,103.0,OKLAHOMA CITY THUNDER,98.0,0.2898550724637681,0.21951219512195122,45
SACRAMENTO KINGS,240,39,82,9,26,11,20,16,28,31,7,3,24,29,2016-03-02,away,loss,98.0,MEMPHIS GRIZZLIES,104.0,0.32231404958677684,0.2571428571428571,44
MEMPHIS GRIZZLIES,240,35,79,5,18,29,33,14,23,20,13,4,19,23,2016-03-02,home,win,104.0,SACRAMENTO KINGS,98.0,0.30701754385964913,0.21739130434782608,37
INDIANA PACERS,240,38,80,10,20,18,26,12,37,28,7,6,14,23,2016-03-02,away,win,104.0,MILWAUKEE BUCKS,99.0,0.3220338983050847,0.3333333333333333,49
MILWAUKEE BUCKS,240,34,76,3,14,28,32,6,31,14,8,1,12,21,2016-03-02,home,loss,99.0,INDIANA PACERS,104.0,0.3090909090909091,0.17647058823529413,37
WASHINGTON WIZARDS,240,42,84,11,29,9,13,5,31,25,8,3,17,22,2016-03-02,away,win,104.0,MINNESOTA TIMBERWOLVES,98.0,0.3333333333333333,0.275,36
MINNESOTA TIMBERWOLVES,240,32,75,5,14,29,34,9,36,17,8,2,19,20,2016-03-02,home,loss,98.0,WASHINGTON WIZARDS,104.0,0.29906542056074764,0.2631578947368421,45
CHICAGO BULLS,240,38,99,6,19,7,11,5,43,24,6,2,7,17,2016-03-02,away,loss,89.0,ORLANDO MAGIC,102.0,0.2773722627737226,0.24,48
ORLANDO MAGIC,240,39,97,7,21,17,22,8,51,25,5,6,10,14,2016-03-02,home,win,102.0,CHICAGO BULLS,89.0,0.2867647058823529,0.25,59
CHARLOTTE HORNETS,240,40,81,10,25,29,35,8,42,20,9,7,12,21,2016-03-02,away,win,119.0,PHILADELPHIA 76ERS,99.0,0.3305785123966942,0.2857142857142857,50
PHILADELPHIA 76ERS,240,34,85,13,33,18,26,7,31,23,8,5,14,24,2016-03-02,home,loss,99.0,CHARLOTTE HORNETS,119.0,0.2857142857142857,0.2826086956521739,38
DETROIT PISTONS,240,31,78,6,19,13,23,7,35,19,3,1,15,13,2016-03-02,away,loss,81.0,SAN ANTONIO SPURS,97.0,0.28440366972477066,0.24,42
SAN ANTONIO SPURS,240,43,84,3,14,8,9,5,36,25,8,6,8,20,2016-03-02,home,win,97.0,DETROIT PISTONS,81.0,0.33858267716535434,0.17647058823529413,41
UTAH JAZZ,240,37,83,10,26,10,16,10,23,21,6,6,9,21,2016-03-02,away,loss,94.0,TORONTO RAPTORS,104.0,0.30833333333333335,0.2777777777777778,33
TORONTO RAPTORS,240,40,80,6,22,18,21,10,35,12,7,5,9,18,2016-03-02,home,win,104.0,UTAH JAZZ,94.0,0.3333333333333333,0.21428571428571427,45
