team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
ATLANTA HAWKS,240,41,88,4,20,23,29,9,33,23,11,4,12,28,2015-12-18,away,win,109.0,BOSTON CELTICS,101.0,0.3178294573643411,0.16666666666666666,42
BOSTON CELTICS,240,34,77,10,23,23,31,6,37,19,5,2,21,25,2015-12-18,home,loss,101.0,ATLANTA HAWKS,109.0,0.3063063063063063,0.30303030303030304,43
DETROIT PISTONS,340,56,124,8,29,27,46,19,45,28,7,4,11,35,2015-12-18,away,win,147.0,CHICAGO BULLS,144.0,0.3111111111111111,0.21621621621621623,64
CHICAGO BULLS,340,50,120,5,22,39,44,20,42,21,5,9,16,35,2015-12-18,home,loss,144.0,DETROIT PISTONS,147.0,0.29411764705882354,0.18518518518518517,62
MEMPHIS GRIZZLIES,240,30,80,6,17,22,24,10,29,13,11,3,12,19,2015-12-18,away,loss,88.0,DALLAS MAVERICKS,97.0,0.2727272727272727,0.2608695652173913,39
DALLAS MAVERICKS,240,34,78,10,29,19,21,11,39,27,7,4,19,17,2015-12-18,home,win,97.0,MEMPHIS GRIZZLIES,88.0,0.30357142857142855,0.2564102564102564,50
MILWAUKEE BUCKS,240,42,91,4,18,24,28,14,27,25,6,7,16,29,2015-12-18,away,loss,112.0,GOLDEN STATE WARRIORS,121.0,0.3157894736842105,0.18181818181818182,41
GOLDEN STATE WARRIORS,240,42,87,9,26,28,37,15,31,31,7,4,15,22,2015-12-18,home,win,121.0,MILWAUKEE BUCKS,112.0,0.32558139534883723,0.2571428571428571,46
BROOKLYN NETS,240,36,86,8,16,17,17,9,33,18,7,6,12,21,2015-12-18,away,loss,97.0,INDIANA PACERS,104.0,0.29508196721311475,0.3333333333333333,42
INDIANA PACERS,240,37,89,7,28,23,26,14,38,17,4,4,11,15,2015-12-18,home,win,104.0,BROOKLYN NETS,97.0,0.29365079365079366,0.2,52
TORONTO RAPTORS,240,41,80,8,21,18,22,6,32,18,11,5,7,12,2015-12-18,away,win,108.0,MIAMI HEAT,94.0,0.33884297520661155,0.27586206896551724,38
MIAMI HEAT,240,35,74,9,25,15,17,4,30,19,4,6,13,19,2015-12-18,home,loss,94.0,TORONTO RAPTORS,108.0,0.3211009174311927,0.2647058823529412,34
SACRAMENTO KINGS,240,38,81,7,23,12,17,8,23,22,10,2,12,19,2015-12-18,away,loss,95.0,MINNESOTA TIMBERWOLVES,99.0,0.31932773109243695,0.23333333333333334,31
MINNESOTA TIMBERWOLVES,240,39,82,6,18,15,16,14,35,25,2,6,18,19,2015-12-18,home,win,99.0,SACRAMENTO KINGS,95.0,0.32231404958677684,0.25,49
PORTLAND TRAIL BLAZERS,240,32,73,11,32,19,26,7,35,21,3,2,19,23,2015-12-18,away,loss,94.0,ORLANDO MAGIC,102.0,0.3047619047619048,0.2558139534883721,42
ORLANDO MAGIC,240,39,84,2,15,22,31,13,35,19,11,5,13,18,2015-12-18,home,win,102.0,PORTLAND TRAIL BLAZERS,94.0,0.3170731707317073,0.11764705882352941,48
NEW YORK KNICKS,240,40,85,6,19,21,28,14,35,24,8,6,15,19,2015-12-18,away,win,107.0,PHILADELPHIA 76ERS,97.0,0.32,0.24,49
PHILADELPHIA 76ERS,240,37,77,6,24,17,30,4,32,15,7,5,15,22,2015-12-18,home,loss,97.0,NEW YORK KNICKS,107.0,0.32456140350877194,0.2,36
NEW ORLEANS PELICANS,240,26,71,4,22,32,38,10,26,13,8,7,21,23,2015-12-18,away,loss,88.0,PHOENIX SUNS,104.0,0.26804123711340205,0.15384615384615385,36
PHOENIX SUNS,240,44,84,6,16,10,17,12,33,22,10,2,19,27,2015-12-18,home,win,104.0,NEW ORLEANS PELICANS,88.0,0.34375,0.2727272727272727,45
LOS ANGELES CLIPPERS,240,36,72,10,24,25,40,6,31,23,6,8,10,22,2015-12-18,away,loss,107.0,SAN ANTONIO SPURS,115.0,0.3333333333333333,0.29411764705882354,37
SAN ANTONIO SPURS,240,43,87,10,19,19,24,10,34,25,7,4,8,30,2015-12-18,home,win,115.0,LOS ANGELES CLIPPERS,107.0,0.33076923076923076,0.3448275862068966,44
DENVER NUGGETS,240,31,79,6,28,20,25,15,29,15,10,4,14,20,2015-12-18,away,loss,88.0,UTAH JAZZ,97.0,0.2818181818181818,0.17647058823529413,44
UTAH JAZZ,240,34,73,10,25,19,25,5,34,15,8,1,14,19,2015-12-18,home,win,97.0,DENVER NUGGETS,88.0,0.3177570093457944,0.2857142857142857,39
