team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
OKLAHOMA CITY THUNDER,240,35,78,7,23,14,19,7,29,22,9,4,15,22,2016-05-18,away,loss,91.0,GOLDEN STATE WARRIORS,118.0,0.30973451327433627,0.23333333333333334,36
GOLDEN STATE WARRIORS,240,43,85,13,28,19,28,15,30,26,9,3,12,21,2016-05-18,home,win,118.0,OKLAHOMA CITY THUNDER,91.0,0.3359375,0.3170731707317073,45
