team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,30,81,12,31,18,30,11,40,19,13,4,24,19,2016-04-05,away,loss,90.0,ATLANTA HAWKS,103.0,0.2702702702702703,0.27906976744186046,51
ATLANTA HAWKS,240,39,95,11,34,14,19,13,37,26,16,3,16,21,2016-04-05,home,win,103.0,PHOENIX SUNS,90.0,0.291044776119403,0.24444444444444444,50
OKLAHOMA CITY THUNDER,240,46,87,15,33,17,24,13,42,32,10,4,17,21,2016-04-05,away,win,124.0,DENVER NUGGETS,102.0,0.3458646616541353,0.3125,55
DENVER NUGGETS,240,37,88,10,30,18,27,10,28,28,9,4,13,19,2016-04-05,home,loss,102.0,OKLAHOMA CITY THUNDER,124.0,0.296,0.25,38
MINNESOTA TIMBERWOLVES,265,44,86,8,17,28,36,6,34,30,14,6,17,15,2016-04-05,away,win,124.0,GOLDEN STATE WARRIORS,117.0,0.3384615384615385,0.32,40
GOLDEN STATE WARRIORS,265,49,98,12,35,7,8,9,37,35,9,5,23,29,2016-04-05,home,loss,117.0,MINNESOTA TIMBERWOLVES,124.0,0.3333333333333333,0.2553191489361702,46
LOS ANGELES LAKERS,240,26,83,6,20,23,25,14,29,11,10,3,15,23,2016-04-05,away,loss,81.0,LOS ANGELES CLIPPERS,103.0,0.23853211009174313,0.23076923076923078,43
LOS ANGELES CLIPPERS,240,40,78,7,20,16,26,6,40,26,11,4,13,17,2016-04-05,home,win,103.0,LOS ANGELES LAKERS,81.0,0.3389830508474576,0.25925925925925924,46
CHICAGO BULLS,240,34,77,11,29,13,19,13,29,22,6,11,20,20,2016-04-05,away,loss,92.0,MEMPHIS GRIZZLIES,108.0,0.3063063063063063,0.275,42
MEMPHIS GRIZZLIES,240,39,87,7,19,23,26,12,30,18,13,1,11,15,2016-04-05,home,win,108.0,CHICAGO BULLS,92.0,0.30952380952380953,0.2692307692307692,42
DETROIT PISTONS,240,32,80,5,22,20,25,12,31,14,7,1,13,14,2016-04-05,away,loss,89.0,MIAMI HEAT,107.0,0.2857142857142857,0.18518518518518517,43
MIAMI HEAT,240,44,84,9,14,10,14,7,34,22,6,4,9,17,2016-04-05,home,win,107.0,DETROIT PISTONS,89.0,0.34375,0.391304347826087,41
CLEVELAND CAVALIERS,240,41,75,18,36,9,10,2,39,30,4,8,16,14,2016-04-05,away,win,109.0,MILWAUKEE BUCKS,80.0,0.35344827586206895,0.3333333333333333,41
MILWAUKEE BUCKS,240,35,88,4,16,6,12,12,29,20,7,1,10,14,2016-04-05,home,loss,80.0,CLEVELAND CAVALIERS,109.0,0.2845528455284553,0.2,41
NEW ORLEANS PELICANS,240,37,82,7,18,12,16,14,35,20,5,1,17,16,2016-04-05,away,loss,93.0,PHILADELPHIA 76ERS,107.0,0.31092436974789917,0.28,49
PHILADELPHIA 76ERS,240,40,88,13,34,14,17,11,30,31,10,6,8,15,2016-04-05,home,win,107.0,NEW ORLEANS PELICANS,93.0,0.3125,0.2765957446808511,41
PORTLAND TRAIL BLAZERS,240,40,93,12,31,23,27,19,30,20,12,7,14,19,2016-04-05,away,win,115.0,SACRAMENTO KINGS,107.0,0.3007518796992481,0.27906976744186046,49
SACRAMENTO KINGS,240,41,78,11,22,14,21,3,31,20,6,7,19,19,2016-04-05,home,loss,107.0,PORTLAND TRAIL BLAZERS,115.0,0.3445378151260504,0.3333333333333333,34
CHARLOTTE HORNETS,240,32,88,11,35,15,21,11,32,20,5,6,6,22,2016-04-05,away,loss,90.0,TORONTO RAPTORS,96.0,0.26666666666666666,0.2391304347826087,43
TORONTO RAPTORS,240,34,78,6,23,22,31,7,40,19,6,8,11,16,2016-04-05,home,win,96.0,CHARLOTTE HORNETS,90.0,0.30357142857142855,0.20689655172413793,47
SAN ANTONIO SPURS,240,32,72,7,17,17,19,4,28,16,10,4,8,16,2016-04-05,away,win,88.0,UTAH JAZZ,86.0,0.3076923076923077,0.2916666666666667,32
UTAH JAZZ,240,32,68,5,17,17,21,5,35,13,5,4,16,18,2016-04-05,home,loss,86.0,SAN ANTONIO SPURS,88.0,0.32,0.22727272727272727,40
