team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
PHOENIX SUNS,240,27,74,5,23,19,24,11,33,13,7,6,19,20,2016-01-31,away,loss,78.0,DALLAS MAVERICKS,91.0,0.26732673267326734,0.17857142857142858,44
DALLAS MAVERICKS,240,31,78,8,29,21,23,13,29,15,9,1,14,19,2016-01-31,home,win,91.0,PHOENIX SUNS,78.0,0.28440366972477066,0.21621621621621623,42
CHICAGO BULLS,240,40,93,5,15,8,11,11,31,19,2,4,9,20,2016-01-31,away,loss,93.0,LOS ANGELES CLIPPERS,120.0,0.3007518796992481,0.25,42
LOS ANGELES CLIPPERS,240,45,84,17,32,13,19,7,39,26,8,6,11,15,2016-01-31,home,win,120.0,CHICAGO BULLS,93.0,0.3488372093023256,0.3469387755102041,46
CHARLOTTE HORNETS,240,36,96,13,36,16,26,14,45,28,8,8,10,16,2016-01-31,away,win,101.0,LOS ANGELES LAKERS,82.0,0.2727272727272727,0.2653061224489796,59
LOS ANGELES LAKERS,240,27,80,8,29,20,23,4,38,13,6,8,15,20,2016-01-31,home,loss,82.0,CHARLOTTE HORNETS,101.0,0.2523364485981308,0.21621621621621623,42
ATLANTA HAWKS,240,27,70,5,22,28,32,2,29,13,10,3,17,23,2016-01-31,away,loss,87.0,MIAMI HEAT,105.0,0.27835051546391754,0.18518518518518517,31
MIAMI HEAT,240,39,81,5,20,22,26,10,37,21,10,4,18,23,2016-01-31,home,win,105.0,ATLANTA HAWKS,87.0,0.325,0.2,47
GOLDEN STATE WARRIORS,240,42,73,16,29,16,23,3,41,31,8,5,18,21,2016-01-31,away,win,116.0,NEW YORK KNICKS,95.0,0.3652173913043478,0.35555555555555557,44
NEW YORK KNICKS,240,33,90,6,18,23,26,12,29,19,6,4,11,20,2016-01-31,home,loss,95.0,GOLDEN STATE WARRIORS,116.0,0.2682926829268293,0.25,41
BOSTON CELTICS,240,39,93,16,46,20,25,13,28,17,9,2,10,22,2016-01-31,away,loss,114.0,ORLANDO MAGIC,119.0,0.29545454545454547,0.25806451612903225,41
ORLANDO MAGIC,240,44,82,10,24,21,35,12,38,27,7,6,15,24,2016-01-31,home,win,119.0,BOSTON CELTICS,114.0,0.3492063492063492,0.29411764705882354,50
MINNESOTA TIMBERWOLVES,240,35,80,4,16,19,28,15,34,20,10,4,16,23,2016-01-31,away,loss,93.0,PORTLAND TRAIL BLAZERS,96.0,0.30434782608695654,0.2,49
PORTLAND TRAIL BLAZERS,240,32,76,6,27,26,30,8,29,16,7,5,13,21,2016-01-31,home,win,96.0,MINNESOTA TIMBERWOLVES,93.0,0.2962962962962963,0.18181818181818182,37
