team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
LOS ANGELES CLIPPERS,240,34,86,11,38,18,29,7,31,21,10,6,12,36,2015-12-19,away,loss,97.0,HOUSTON ROCKETS,107.0,0.2833333333333333,0.22448979591836735,38
HOUSTON ROCKETS,240,34,76,8,25,31,49,13,42,22,7,7,15,29,2015-12-19,home,win,107.0,LOS ANGELES CLIPPERS,97.0,0.3090909090909091,0.24242424242424243,55
INDIANA PACERS,240,30,77,5,28,19,25,13,32,12,8,2,17,20,2015-12-19,away,loss,84.0,MEMPHIS GRIZZLIES,96.0,0.2803738317757009,0.15151515151515152,45
MEMPHIS GRIZZLIES,240,37,83,5,19,17,21,9,37,21,9,6,9,20,2015-12-19,home,win,96.0,INDIANA PACERS,84.0,0.30833333333333335,0.20833333333333334,46
CHICAGO BULLS,240,37,94,5,21,12,17,18,29,17,7,1,13,20,2015-12-19,away,loss,91.0,NEW YORK KNICKS,107.0,0.2824427480916031,0.19230769230769232,47
NEW YORK KNICKS,240,41,82,5,20,20,24,10,33,19,6,2,11,15,2015-12-19,home,win,107.0,CHICAGO BULLS,91.0,0.3333333333333333,0.2,43
LOS ANGELES LAKERS,240,30,86,8,28,10,17,8,24,14,10,2,14,20,2015-12-19,away,loss,78.0,OKLAHOMA CITY THUNDER,118.0,0.25862068965517243,0.2222222222222222,32
OKLAHOMA CITY THUNDER,240,46,84,9,19,17,25,12,44,28,6,3,15,14,2015-12-19,home,win,118.0,LOS ANGELES LAKERS,78.0,0.35384615384615387,0.32142857142857145,56
CHARLOTTE HORNETS,240,39,93,10,33,13,16,18,33,23,8,4,17,20,2015-12-19,away,loss,101.0,WASHINGTON WIZARDS,109.0,0.29545454545454547,0.23255813953488372,51
WASHINGTON WIZARDS,240,40,79,9,20,20,23,5,33,26,10,4,14,14,2015-12-19,home,win,109.0,CHARLOTTE HORNETS,101.0,0.33613445378151263,0.3103448275862069,38
