team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
INDIANA PACERS,240,35,87,9,21,16,24,11,39,19,4,5,12,21,2015-11-16,away,loss,95.0,CHICAGO BULLS,96.0,0.28688524590163933,0.3,50
CHICAGO BULLS,240,35,86,6,15,20,32,10,38,26,9,9,8,20,2015-11-16,home,win,96.0,INDIANA PACERS,95.0,0.2892561983471074,0.2857142857142857,48
BOSTON CELTICS,240,44,93,11,36,12,17,16,33,27,16,3,19,22,2015-11-16,away,win,111.0,HOUSTON ROCKETS,95.0,0.32116788321167883,0.23404255319148937,49
HOUSTON ROCKETS,240,36,85,11,32,12,23,14,32,23,10,6,22,20,2015-11-16,home,loss,95.0,BOSTON CELTICS,111.0,0.2975206611570248,0.2558139534883721,46
OKLAHOMA CITY THUNDER,240,41,81,10,24,22,31,12,32,22,7,6,19,28,2015-11-16,away,loss,114.0,MEMPHIS GRIZZLIES,122.0,0.3360655737704918,0.29411764705882354,44
MEMPHIS GRIZZLIES,240,37,84,12,17,36,39,12,22,23,11,4,10,22,2015-11-16,home,win,122.0,OKLAHOMA CITY THUNDER,114.0,0.30578512396694213,0.41379310344827586,34
DALLAS MAVERICKS,240,30,76,7,24,25,30,6,33,16,12,2,19,23,2015-11-16,away,win,92.0,PHILADELPHIA 76ERS,86.0,0.2830188679245283,0.22580645161290322,39
PHILADELPHIA 76ERS,240,34,76,5,22,13,20,8,38,16,9,4,27,29,2015-11-16,home,loss,86.0,DALLAS MAVERICKS,92.0,0.3090909090909091,0.18518518518518517,46
LOS ANGELES LAKERS,240,37,77,9,20,18,20,7,30,12,5,2,16,23,2015-11-16,away,loss,101.0,PHOENIX SUNS,120.0,0.32456140350877194,0.3103448275862069,37
PHOENIX SUNS,240,45,93,11,30,19,25,18,32,23,13,6,10,16,2015-11-16,home,win,120.0,LOS ANGELES LAKERS,101.0,0.32608695652173914,0.2682926829268293,50
PORTLAND TRAIL BLAZERS,240,31,75,7,19,11,13,4,35,15,4,3,12,18,2015-11-16,away,loss,80.0,SAN ANTONIO SPURS,93.0,0.29245283018867924,0.2692307692307692,39
SAN ANTONIO SPURS,240,38,89,7,23,10,13,12,35,29,9,10,6,13,2015-11-16,home,win,93.0,PORTLAND TRAIL BLAZERS,80.0,0.2992125984251969,0.23333333333333334,47
