team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
OKLAHOMA CITY THUNDER,240,39,89,8,17,22,32,10,42,22,12,6,11,15,2016-05-16,away,win,108.0,GOLDEN STATE WARRIORS,102.0,0.3046875,0.32,52
GOLDEN STATE WARRIORS,240,40,91,11,30,11,17,8,36,26,8,4,14,22,2016-05-16,home,loss,102.0,OKLAHOMA CITY THUNDER,108.0,0.3053435114503817,0.2682926829268293,44
