team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
CHICAGO BULLS,240,39,91,6,21,16,23,15,35,22,7,5,16,18,2015-12-09,away,loss,100.0,BOSTON CELTICS,105.0,0.3,0.2222222222222222,50
BOSTON CELTICS,240,38,92,5,23,24,28,13,32,22,10,4,12,22,2015-12-09,home,win,105.0,CHICAGO BULLS,100.0,0.2923076923076923,0.17857142857142858,45
MIAMI HEAT,240,29,75,6,21,17,24,7,36,17,3,8,17,14,2015-12-09,away,loss,81.0,CHARLOTTE HORNETS,99.0,0.27884615384615385,0.2222222222222222,43
CHARLOTTE HORNETS,240,40,81,11,27,8,17,3,37,27,9,5,10,21,2015-12-09,home,win,99.0,MIAMI HEAT,81.0,0.3305785123966942,0.2894736842105263,40
ATLANTA HAWKS,240,39,81,6,20,14,18,6,41,26,7,7,14,19,2015-12-09,away,win,98.0,DALLAS MAVERICKS,95.0,0.325,0.23076923076923078,47
DALLAS MAVERICKS,240,36,100,7,31,16,19,20,31,18,7,3,9,15,2015-12-09,home,loss,95.0,ATLANTA HAWKS,98.0,0.2647058823529412,0.18421052631578946,51
MEMPHIS GRIZZLIES,240,41,88,4,15,7,13,16,37,23,4,4,17,15,2015-12-09,away,win,93.0,DETROIT PISTONS,92.0,0.3178294573643411,0.21052631578947367,53
DETROIT PISTONS,240,37,87,8,29,10,15,13,30,17,9,6,12,16,2015-12-09,home,loss,92.0,MEMPHIS GRIZZLIES,93.0,0.29838709677419356,0.21621621621621623,43
LOS ANGELES CLIPPERS,240,38,81,12,28,21,36,12,39,27,7,8,14,16,2015-12-09,away,win,109.0,MILWAUKEE BUCKS,95.0,0.31932773109243695,0.3,51
MILWAUKEE BUCKS,240,42,90,2,10,9,12,7,33,26,7,1,11,29,2015-12-09,home,loss,95.0,LOS ANGELES CLIPPERS,109.0,0.3181818181818182,0.16666666666666666,40
LOS ANGELES LAKERS,265,48,93,9,23,17,27,9,31,19,9,1,9,23,2015-12-09,away,loss,122.0,MINNESOTA TIMBERWOLVES,123.0,0.3404255319148936,0.28125,40
MINNESOTA TIMBERWOLVES,265,46,93,7,19,24,31,14,33,30,4,4,14,20,2015-12-09,home,win,123.0,LOS ANGELES LAKERS,122.0,0.33093525179856115,0.2692307692307692,47
ORLANDO MAGIC,240,40,85,12,25,12,16,5,27,28,11,1,16,26,2015-12-09,away,loss,104.0,PHOENIX SUNS,107.0,0.32,0.32432432432432434,32
PHOENIX SUNS,240,41,80,6,24,19,27,11,33,23,9,6,18,16,2015-12-09,home,win,107.0,ORLANDO MAGIC,104.0,0.33884297520661155,0.2,44
SAN ANTONIO SPURS,240,34,76,7,25,19,24,13,22,23,10,2,17,19,2015-12-09,away,loss,94.0,TORONTO RAPTORS,97.0,0.3090909090909091,0.21875,35
TORONTO RAPTORS,240,37,64,3,10,20,22,4,30,23,10,2,20,24,2015-12-09,home,win,97.0,SAN ANTONIO SPURS,94.0,0.36633663366336633,0.23076923076923078,34
NEW YORK KNICKS,240,31,78,8,21,15,27,7,29,20,10,3,10,24,2015-12-09,away,loss,85.0,UTAH JAZZ,106.0,0.28440366972477066,0.27586206896551724,36
UTAH JAZZ,240,39,80,9,21,19,23,9,42,26,6,2,14,26,2015-12-09,home,win,106.0,NEW YORK KNICKS,85.0,0.3277310924369748,0.3,51
HOUSTON ROCKETS,240,40,83,12,33,17,25,6,36,23,8,4,19,23,2015-12-09,away,win,109.0,WASHINGTON WIZARDS,103.0,0.3252032520325203,0.26666666666666666,42
WASHINGTON WIZARDS,240,39,89,5,25,20,24,11,36,20,8,3,18,25,2015-12-09,home,loss,103.0,HOUSTON ROCKETS,109.0,0.3046875,0.16666666666666666,47
