team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_date,location,outcome,game_score,opponent,opponent_score,field_goal_percentage,three_point_percentage,total_rebounds
MINNESOTA TIMBERWOLVES,240,35,86,5,14,15,19,6,30,22,9,3,15,24,2015-12-31,away,loss,90.0,DETROIT PISTONS,115.0,0.2892561983471074,0.2631578947368421,36
DETROIT PISTONS,240,41,86,14,35,19,28,12,40,24,7,3,16,16,2015-12-31,home,win,115.0,MINNESOTA TIMBERWOLVES,90.0,0.3228346456692913,0.2857142857142857,52
GOLDEN STATE WARRIORS,240,43,84,11,23,17,27,12,31,35,8,5,18,20,2015-12-31,away,win,114.0,HOUSTON ROCKETS,110.0,0.33858267716535434,0.3235294117647059,43
HOUSTON ROCKETS,240,36,78,12,30,26,29,4,29,21,13,5,15,22,2015-12-31,home,loss,110.0,GOLDEN STATE WARRIORS,114.0,0.3157894736842105,0.2857142857142857,33
MILWAUKEE BUCKS,240,45,77,6,14,24,35,6,28,18,12,10,16,25,2015-12-31,away,win,120.0,INDIANA PACERS,116.0,0.36885245901639346,0.3,34
INDIANA PACERS,240,41,82,13,30,21,26,7,28,27,9,6,19,25,2015-12-31,home,loss,116.0,MILWAUKEE BUCKS,120.0,0.3333333333333333,0.3023255813953488,35
LOS ANGELES CLIPPERS,240,35,90,10,34,15,19,13,34,24,8,6,12,14,2015-12-31,away,win,95.0,NEW ORLEANS PELICANS,89.0,0.28,0.22727272727272727,47
NEW ORLEANS PELICANS,240,36,82,7,25,10,15,5,37,21,6,3,15,22,2015-12-31,home,loss,89.0,LOS ANGELES CLIPPERS,95.0,0.3050847457627119,0.21875,42
PHOENIX SUNS,240,43,82,8,20,12,13,11,26,24,10,3,16,24,2015-12-31,away,loss,106.0,OKLAHOMA CITY THUNDER,110.0,0.344,0.2857142857142857,37
OKLAHOMA CITY THUNDER,240,42,80,7,21,19,24,12,25,29,12,5,13,14,2015-12-31,home,win,110.0,PHOENIX SUNS,106.0,0.3442622950819672,0.25,37
PORTLAND TRAIL BLAZERS,240,35,78,16,36,10,14,8,31,19,1,0,10,16,2015-12-31,away,loss,96.0,UTAH JAZZ,109.0,0.30973451327433627,0.3076923076923077,39
UTAH JAZZ,240,43,86,15,33,8,11,12,30,19,7,5,5,18,2015-12-31,home,win,109.0,PORTLAND TRAIL BLAZERS,96.0,0.3333333333333333,0.3125,42
